time,name,x,y,z,a,b,c,w
1604041298.5290000439,husky,7.3007879257202148438,0.51724845170974731445,4.2628965377807617188,-0.0082749836146831512451,0.66075503826141357422,-0.0077485097572207450867,0.7505156397819519043
1604041298.5380001068,husky,7.3003454208374023438,0.51728415489196777344,4.2669396400451660156,-0.0083072148263454437256,0.66068363189697265625,-0.0076740575022995471954,0.75057899951934814453
1604041298.5460000038,husky,7.3001055717468261719,0.51746398210525512695,4.2710599899291992188,-0.0082905190065503120422,0.66075420379638671875,-0.0078090517781674861908,0.75051569938659667969
1604041298.5539999008,husky,7.2997450828552246094,0.51750266551971435547,4.2750792503356933594,-0.0082818055525422096252,0.66063016653060913086,-0.0079024573788046836853,0.75062400102615356445
1604041298.5629999638,husky,7.2992272377014160156,0.51743268966674804688,4.2789521217346191406,-0.0081983460113406181335,0.66035324335098266602,-0.0077024777419865131378,0.75087034702301025391
1604041298.5710000992,husky,7.298854827880859375,0.51748949289321899414,4.2829999923706054688,-0.0080534555017948150635,0.6601607203483581543,-0.0076802452094852924347,0.751041412353515625
1604041298.5789999962,husky,7.2984642982482910156,0.51753968000411987305,4.2871117591857910156,-0.0079524731263518333435,0.65992003679275512695,-0.007879321463406085968,0.75125181674957275391
1604041298.5880000591,husky,7.2980408668518066406,0.51761382818222045898,4.2910938262939453125,-0.0077983429655432701111,0.65965992212295532227,-0.0079213185235857963562,0.75148141384124755859
1604041298.5959999561,husky,7.2975745201110839844,0.5175564885139465332,4.2950916290283203125,-0.0076971300877630710602,0.65931057929992675781,-0.007876808755099773407,0.75178933143615722656
1604041298.6040000916,husky,7.297206878662109375,0.51767504215240478516,4.2991795539855957031,-0.0075558894313871860504,0.65904915332794189453,-0.0079723410308361053467,0.75201892852783203125
1604041298.6129999161,husky,7.2967057228088378906,0.51772671937942504883,4.3031373023986816406,-0.007515873294323682785,0.65878665447235107422,-0.0077384212054312229156,0.75225162506103515625
1604041298.6210000515,husky,7.2960119247436523438,0.51762187480926513672,4.3071379661560058594,-0.0076452363282442092896,0.65835851430892944336,-0.0075466679409146308899,0.75262671709060668945
1604041298.6300001144,husky,7.2954950332641601563,0.51771372556686401367,4.3111081123352050781,-0.0076538715511560440063,0.65798735618591308594,-0.0075719584710896015167,0.75295090675354003906
1604041298.6380000114,husky,7.2948336601257324219,0.51787835359573364258,4.3149876594543457031,-0.0076701822690665721893,0.65764975547790527344,-0.0076730651780962944031,0.75324463844299316406
1604041298.6459999084,husky,7.2942209243774414063,0.5178572535514831543,4.3189368247985839844,-0.0077284113503992557526,0.65721517801284790039,-0.0076533481478691101074,0.75362336635589599609
1604041298.6540000439,husky,7.293712615966796875,0.51781708002090454102,4.3229031562805175781,-0.0077870958484709262848,0.65695083141326904297,-0.007702611386775970459,0.75385284423828125
1604041298.6619999409,husky,7.2933316230773925781,0.51792615652084350586,4.3268237113952636719,-0.0077372873201966285706,0.65674263238906860352,-0.0078112608753144741058,0.75403386354446411133
1604041298.6710000038,husky,7.2929239273071289063,0.51791650056838989258,4.3308234214782714844,-0.0077396933920681476593,0.65648341178894042969,-0.0078538041561841964722,0.75425922870635986328
1604041298.6800000668,husky,7.2923789024353027344,0.51782274246215820313,4.3347139358520507813,-0.0078259417787194252014,0.65616869926452636719,-0.0077031012624502182007,0.75453358888626098633
1604041298.6879999638,husky,7.2919683456420898438,0.51799070835113525391,4.3386664390563964844,-0.0078581497073173522949,0.65597105026245117188,-0.0079946350306272506714,0.75470203161239624023
1604041298.6960000992,husky,7.2914485931396484375,0.51816362142562866211,4.3426184654235839844,-0.0078055444173514842987,0.65571874380111694336,-0.0082766236737370491028,0.75491875410079956055
1604041298.7039999962,husky,7.2907137870788574219,0.51803195476531982422,4.3464684486389160156,-0.0076586841605603694916,0.65526580810546875,-0.0081161903217434883118,0.75531470775604248047
1604041298.7130000591,husky,7.2901582717895507813,0.51797366142272949219,4.3505187034606933594,-0.0078367190435528755188,0.65497773885726928711,-0.0081839077174663543701,0.75556206703186035156
1604041298.7209999561,husky,7.2895603179931640625,0.51791536808013916016,4.3544526100158691406,-0.0078050079755485057831,0.65457761287689208984,-0.0079858200624585151672,0.75591105222702026367
1604041298.7290000916,husky,7.289073944091796875,0.51801919937133789063,4.3583440780639648438,-0.0075803138315677642822,0.65418773889541625977,-0.0079449238255620002747,0.75625115633010864258
1604041298.7379999161,husky,7.2885236740112304688,0.51802247762680053711,4.3623328208923339844,-0.0075766555964946746826,0.65388709306716918945,-0.0077914032153785228729,0.75651299953460693359
1604041298.7460000515,husky,7.2880797386169433594,0.51810687780380249023,4.3664798736572265625,-0.0076819746755063533783,0.65369325876235961914,-0.0077799479477107524872,0.75667977333068847656
1604041298.7539999485,husky,7.2874040603637695313,0.51812660694122314453,4.3705439567565917969,-0.0076834638603031635284,0.65338337421417236328,-0.0077656889334321022034,0.75694757699966430664
1604041298.7630000114,husky,7.2865242958068847656,0.51811897754669189453,4.3743743896484375,-0.0076638651080429553986,0.65287411212921142578,-0.0073874052613973617554,0.75739014148712158203
1604041298.7709999084,husky,7.2858386039733886719,0.518245697021484375,4.3784632682800292969,-0.0078678512945771217346,0.65263313055038452148,-0.0073951622471213340759,0.75759583711624145508
1604041298.7790000439,husky,7.285274505615234375,0.51840573549270629883,4.3826270103454589844,-0.007949136197566986084,0.65249133110046386719,-0.0075607900507748126984,0.75771582126617431641
1604041298.7880001068,husky,7.2845783233642578125,0.51843714714050292969,4.3863954544067382813,-0.0078846216201782226563,0.65224862098693847656,-0.0073434929363429546356,0.7579275965690612793
1604041298.7960000038,husky,7.2838592529296875,0.51829069852828979492,4.3903818130493164063,-0.0078408801928162574768,0.65204328298568725586,-0.0070079029537737369537,0.75810790061950683594
1604041298.8039999008,husky,7.2832894325256347656,0.51821303367614746094,4.3945255279541015625,-0.0078017637133598327637,0.65200984477996826172,-0.0069346148520708084106,0.7581380009651184082
1604041298.8159999847,husky,7.2825326919555664063,0.51802784204483032227,4.3987736701965332031,-0.0074931113049387931824,0.65170896053314208984,-0.006580797489732503891,0.75840246677398681641
1604041298.8239998817,husky,7.2822728157043457031,0.51834523677825927734,4.403354644775390625,-0.0074438503943383693695,0.65183568000793457031,-0.0073282821103930473328,0.75828593969345092773
1604041298.8329999447,husky,7.2820487022399902344,0.51871168613433837891,4.4078898429870605469,-0.0075225601904094219208,0.65216249227523803711,-0.0082981269806623458862,0.7579930424690246582
1604041298.8410000801,husky,7.2812647819519042969,0.5184777379035949707,4.4117722511291503906,-0.0074066915549337863922,0.6518090367317199707,-0.0079047540202736854553,0.75830179452896118164
1604041298.8499999046,husky,7.2809691429138183594,0.51875603199005126953,4.4158830642700195313,-0.0073987389914691448212,0.65177327394485473633,-0.0084930956363677978516,0.75832629203796386719
1604041298.8580000401,husky,7.2807478904724121094,0.51905739307403564453,4.4200243949890136719,-0.007482028566300868988,0.65184360742568969727,-0.0090831005945801734924,0.758258819580078125
1604041298.8659999371,husky,7.2799630165100097656,0.51866960525512695313,4.4239478111267089844,-0.0075292992405593395233,0.65154469013214111328,-0.0083725200966000556946,0.7585226893424987793
1604041298.875,husky,7.279087066650390625,0.51840043067932128906,4.427684783935546875,-0.0073692724108695983887,0.65114408731460571289,-0.0075656035915017127991,0.75887638330459594727
1604041298.882999897,husky,7.278842926025390625,0.51868212223052978516,4.4317502975463867188,-0.0071833441033959388733,0.65110343694686889648,-0.0078138159587979316711,0.75891131162643432617
1604041298.8910000324,husky,7.2781705856323242188,0.51842790842056274414,4.4357247352600097656,-0.0070385867729783058167,0.65079826116561889648,-0.0072487848810851573944,0.75918000936508178711
1604041298.8989999294,husky,7.2773771286010742188,0.51822513341903686523,4.4394993782043457031,-0.0068798558786511421204,0.65040677785873413086,-0.0067914128303527832031,0.75952154397964477539
1604041298.9079999924,husky,7.2765798568725585938,0.51803106069564819336,4.4433627128601074219,-0.0067770010791718959808,0.65004611015319824219,-0.0064186579547822475433,0.7598349452018737793
1604041298.9159998894,husky,7.2760639190673828125,0.51824915409088134766,4.4474425315856933594,-0.0067154075950384140015,0.64989513158798217773,-0.0066376989707350730896,0.7599633336067199707
1604041298.9249999523,husky,7.2759647369384765625,0.51868844032287597656,4.4517030715942382813,-0.0066294828429818153381,0.65006351470947265625,-0.0077457977458834648132,0.75980782508850097656
1604041298.9330000877,husky,7.2753000259399414063,0.51839697360992431641,4.4558405876159667969,-0.0067629432305693626404,0.65002912282943725586,-0.0072384597733616828918,0.7598406672477722168
1604041298.9409999847,husky,7.2745223045349121094,0.51834309101104736328,4.4595561027526855469,-0.0065817362628877162933,0.64978021383285522461,-0.0067329136654734611511,0.76006019115447998047
1604041298.9530000687,husky,7.2738633155822753906,0.51831483840942382813,4.4639277458190917969,-0.0064447610639035701752,0.64963221549987792969,-0.0066532189957797527313,0.76018959283828735352
1604041298.9600000381,husky,7.273426055908203125,0.51836246252059936523,4.4683718681335449219,-0.0063170334324240684509,0.64965891838073730469,-0.0067558595910668373108,0.76016771793365478516
1604041298.9690001011,husky,7.2730708122253417969,0.51855146884918212891,4.47280120849609375,-0.0061893905512988567352,0.64983725547790527344,-0.0070978254079818725586,0.76001346111297607422
1604041298.9769999981,husky,7.2723183631896972656,0.51845735311508178711,4.4767174720764160156,-0.0060762888751924037933,0.64948159456253051758,-0.0070438981056213378906,0.760318756103515625
1604041298.9849998951,husky,7.271732330322265625,0.51843971014022827148,4.4806733131408691406,-0.0059709884226322174072,0.64931082725524902344,-0.0070926323533058166504,0.76046538352966308594
1604041298.993999958,husky,7.27130889892578125,0.51859211921691894531,4.4848370552062988281,-0.0059687211178243160248,0.64933431148529052734,-0.0074284966103732585907,0.76044231653213500977
1604041299.0020000935,husky,7.2709841728210449219,0.51882588863372802734,4.4890575408935546875,-0.005926684010773897171,0.64941227436065673828,-0.0081058992072939872742,0.76036876440048217773
1604041299.0099999905,husky,7.2704777717590332031,0.51879179477691650391,4.4930334091186523438,-0.0058553945273160934448,0.64928811788558959961,-0.0082603860646486282349,0.76047396659851074219
1604041299.0190000534,husky,7.2699627876281738281,0.51869750022888183594,4.4969029426574707031,-0.0054722861386835575104,0.64910167455673217773,-0.0080966111272573471069,0.76063764095306396484
1604041299.0269999504,husky,7.2695651054382324219,0.51872032880783081055,4.5009508132934570313,-0.0054683499038219451904,0.64915555715560913086,-0.0082067642360925674438,0.76059073209762573242
1604041299.0350000858,husky,7.2692518234252929688,0.51879829168319702148,4.5050997734069824219,-0.0055970554240047931671,0.64920914173126220703,-0.0083636092022061347961,0.7605425715446472168
1604041299.0439999104,husky,7.2686285972595214844,0.51868301630020141602,4.508991241455078125,-0.0053526656702160835266,0.64903950691223144531,-0.0079574426636099815369,0.76069307327270507813
1604041299.0520000458,husky,7.2677874565124511719,0.51862388849258422852,4.5127716064453125,-0.0052076680585741996765,0.64886707067489624023,-0.0076327477581799030304,0.76084458827972412109
1604041299.0599999428,husky,7.2672438621520996094,0.51871919631958007813,4.5168547630310058594,-0.0053932806476950645447,0.64880728721618652344,-0.0078062410466372966766,0.76089257001876831055
1604041299.0690000057,husky,7.2666673660278320313,0.51885849237442016602,4.5208230018615722656,-0.0055055515840649604797,0.64871364831924438477,-0.0080946097150444984436,0.76096874475479125977
1604041299.0769999027,husky,7.265926361083984375,0.51885694265365600586,4.5246386528015136719,-0.0054405597038567066193,0.64845365285873413086,-0.0080680372193455696106,0.7611910700798034668
1604041299.0850000381,husky,7.2652177810668945313,0.51888895034790039063,4.528507232666015625,-0.0053560975939035415649,0.64834034442901611328,-0.0079049486666917800903,0.76129013299942016602
1604041299.0940001011,husky,7.264739990234375,0.51892483234405517578,4.5325913429260253906,-0.0054772808216512203217,0.6483719944953918457,-0.0079444386065006256104,0.76126199960708618164
1604041299.1019999981,husky,7.2642393112182617188,0.51878255605697631836,4.5366544723510742188,-0.0055587254464626312256,0.64832633733749389648,-0.0079480297863483428955,0.7613003849983215332
1604041299.1099998951,husky,7.2636055946350097656,0.51863729953765869141,4.5404119491577148438,-0.00537732662633061409,0.64814877510070800781,-0.0075935069471597671509,0.7614561915397644043
1604041299.118999958,husky,7.2631244659423828125,0.51862740516662597656,4.5444016456604003906,-0.0053310748189687728882,0.64812415838241577148,-0.0075497278012335300446,0.76147800683975219727
1604041299.1270000935,husky,7.2626767158508300781,0.51862567663192749023,4.5485978126525878906,-0.0051247533410787582397,0.64816737174987792969,-0.0078524379059672355652,0.76143956184387207031
1604041299.1349999905,husky,7.2620005607604980469,0.51856815814971923828,4.5524473190307617188,-0.0049512279219925403595,0.64799761772155761719,-0.0079391263425350189209,0.76158428192138671875
1604041299.1440000534,husky,7.2613015174865722656,0.51856303215026855469,4.5563220977783203125,-0.0050782118923962116241,0.64779245853424072266,-0.0078477719798684120178,0.76175892353057861328
1604041299.1519999504,husky,7.2607693672180175781,0.51873409748077392578,4.5603127479553222656,-0.0051084938459098339081,0.64772474765777587891,-0.0081141712144017219543,0.76181352138519287109
1604041299.1600000858,husky,7.2602763175964355469,0.51887971162796020508,4.5643448829650878906,-0.0050435946322977542877,0.64773643016815185547,-0.0083751156926155090332,0.76180124282836914063
1604041299.1710000038,husky,7.2598080635070800781,0.5189971923828125,4.5683755874633789063,-0.0050899004563689231873,0.64761805534362792969,-0.0081914458423852920532,0.76190352439880371094
1604041299.1789999008,husky,7.2591886520385742188,0.51898849010467529297,4.5725851058959960938,-0.0050984346307814121246,0.64743751287460327148,-0.0079157613217830657959,0.76205974817276000977
1604041299.1919999123,husky,7.2583103179931640625,0.51856058835983276367,4.5773558616638183594,-0.0049986117519438266754,0.6472670435905456543,-0.0070596002042293548584,0.76221251487731933594
1604041299.2000000477,husky,7.2578892707824707031,0.51876741647720336914,4.5820174217224121094,-0.0051256557926535606384,0.64728546142578125,-0.0075816176831722259521,0.76219028234481811523
1604041299.2100000381,husky,7.2571740150451660156,0.51901620626449584961,4.5865235328674316406,-0.005248093046247959137,0.64723026752471923828,-0.0076033198274672031403,0.76223659515380859375
1604041299.2219998837,husky,7.2564096450805664063,0.51908344030380249023,4.5914692878723144531,-0.0051263161003589630127,0.64715284109115600586,-0.0079917414113879203796,0.76229941844940185547
1604041299.2309999466,husky,7.2554941177368164063,0.51901149749755859375,4.5960946083068847656,-0.005216523539274930954,0.64697450399398803711,-0.0079589011147618293762,0.76245081424713134766
1604041299.239000082,husky,7.2545766830444335938,0.51882493495941162109,4.600460052490234375,-0.0051734144799411296844,0.6466960906982421875,-0.007625765632838010788,0.76269072294235229492
1604041299.246999979,husky,7.2538700103759765625,0.51883995532989501953,4.6047425270080566406,-0.0052340705879032611847,0.64659655094146728516,-0.0075453766621649265289,0.76277589797973632813
1604041299.2550001144,husky,7.2534461021423339844,0.51903164386749267578,4.6088800430297851563,-0.0054269507527351379395,0.64661192893981933594,-0.0076800449751317501068,0.76276040077209472656
1604041299.263999939,husky,7.2528214454650878906,0.51901578903198242188,4.6128625869750976563,-0.0054405499249696731567,0.64650654792785644531,-0.0075884577818214893341,0.76285070180892944336
1604041299.2720000744,husky,7.2521204948425292969,0.51900005340576171875,4.6166820526123046875,-0.0054494603537023067474,0.64631766080856323242,-0.0076127289794385433197,0.76301050186157226563
1604041299.2809998989,husky,7.2516155242919921875,0.51916509866714477539,4.6207265853881835938,-0.0053156134672462940216,0.64620947837829589844,-0.0077252564951777458191,0.76310205459594726563
1604041299.2890000343,husky,7.2509999275207519531,0.51932936906814575195,4.624774932861328125,-0.0052281520329415798187,0.64612245559692382813,-0.0077838860452175140381,0.76317590475082397461
1604041299.2969999313,husky,7.25028228759765625,0.51922315359115600586,4.6286597251892089844,-0.0049622687511146068573,0.64591330289840698242,-0.0076570548117160797119,0.76335579156875610352
1604041299.3050000668,husky,7.2497386932373046875,0.51921951770782470703,4.6326203346252441406,-0.0049869124777615070343,0.64579886198043823242,-0.0077367746271193027496,0.76345169544219970703
1604041299.3139998913,husky,7.2492961883544921875,0.51936429738998413086,4.6366515159606933594,-0.0050026169046759605408,0.64578807353973388672,-0.0078129647299647331238,0.76346004009246826172
1604041299.3220000267,husky,7.2487735748291015625,0.51937043666839599609,4.6406459808349609375,-0.0048463731072843074799,0.64577162265777587891,-0.0077232220210134983063,0.76347589492797851563
1604041299.3310000896,husky,7.2480936050415039063,0.51924926042556762695,4.6444911956787109375,-0.0047598029486835002899,0.64557969570159912109,-0.0073114736005663871765,0.76364243030548095703
1604041299.3389999866,husky,7.247478485107421875,0.51930195093154907227,4.6484589576721191406,-0.0048477784730494022369,0.64551854133605957031,-0.0072804614901542663574,0.76369392871856689453
1604041299.3469998837,husky,7.2469425201416015625,0.51946198940277099609,4.6525578498840332031,-0.0049303835257887840271,0.64554184675216674805,-0.0077143991366028785706,0.76366919279098510742
1604041299.3550000191,husky,7.2461457252502441406,0.51951295137405395508,4.6563396453857421875,-0.004969141446053981781,0.64532840251922607422,-0.0078106308355927467346,0.76384836435317993164
1604041299.364000082,husky,7.2455320358276367188,0.51945406198501586914,4.6603193283081054688,-0.0047578047960996627808,0.645160675048828125,-0.0077644749544560909271,0.76399195194244384766
1604041299.371999979,husky,7.2450013160705566406,0.5196075439453125,4.6643996238708496094,-0.0047411005944013595581,0.64510321617126464844,-0.0079822409898042678833,0.76403844356536865234
1604041299.381000042,husky,7.2443480491638183594,0.51950812339782714844,4.6683139801025390625,-0.0045651346445083618164,0.64499002695083618164,-0.0077350521460175514221,0.76413750648498535156
1604041299.388999939,husky,7.2436809539794921875,0.51940512657165527344,4.6720142364501953125,-0.0043636146001517772675,0.6447703242301940918,-0.0072508924640715122223,0.76432847976684570313
1604041299.3970000744,husky,7.2433748245239257813,0.51946902275085449219,4.6757102012634277344,-0.0040338225662708282471,0.64464682340621948242,-0.0071365670301020145416,0.76443558931350708008
1604041299.4059998989,husky,7.2427997589111328125,0.51943647861480712891,4.6792473793029785156,-0.0037937040906399488449,0.64431321620941162109,-0.0065472954884171485901,0.76472264528274536133
1604041299.4140000343,husky,7.2424221038818359375,0.51964485645294189453,4.6825857162475585938,-0.0036569850053638219833,0.64417892694473266602,-0.0064042508602142333984,0.76483798027038574219
1604041299.4219999313,husky,7.2418050765991210938,0.51960355043411254883,4.6854982376098632813,-0.003551742061972618103,0.64375334978103637695,-0.0061670248396694660187,0.76519846916198730469
1604041299.4309999943,husky,7.2415637969970703125,0.51982891559600830078,4.6883172988891601563,-0.0033996789716184139252,0.64350104331970214844,-0.0066491025499999523163,0.76540702581405639648
1604041299.4389998913,husky,7.2412066459655761719,0.5199031829833984375,4.6909165382385253906,-0.0034445172641426324844,0.64299380779266357422,-0.0070071555674076080322,0.76582950353622436523
1604041299.4470000267,husky,7.2407584190368652344,0.51987057924270629883,4.6931252479553222656,-0.0036165567580610513687,0.64237236976623535156,-0.0070869750343263149261,0.76634895801544189453
1604041299.4549999237,husky,7.2403936386108398438,0.51989752054214477539,4.6951694488525390625,-0.0037178026977926492691,0.64190512895584106445,-0.0071415137499570846558,0.76673972606658935547
1604041299.4639999866,husky,7.2398915290832519531,0.51949918270111083984,4.6970419883728027344,-0.0036014756187796592712,0.64137274026870727539,-0.00626917276531457901,0.76719188690185546875
1604041299.4719998837,husky,7.2395043373107910156,0.51920139789581298828,4.6987957954406738281,-0.0036227162927389144897,0.64095914363861083984,-0.0055798473767936229706,0.76754277944564819336
1604041299.4809999466,husky,7.239238739013671875,0.51894772052764892578,4.7004380226135253906,-0.003594977082684636116,0.64060366153717041016,-0.005072616972029209137,0.76784366369247436523
1604041299.489000082,husky,7.2390770912170410156,0.51878750324249267578,4.7019143104553222656,-0.003611577209085226059,0.64039605855941772461,-0.0047647925093770027161,0.76801955699920654297
1604041299.496999979,husky,7.2389245033264160156,0.51867538690567016602,4.7033476829528808594,-0.0037061306647956371307,0.64039623737335205078,-0.00461039738729596138,0.76802051067352294922
1604041299.5050001144,husky,7.2387723922729492188,0.51863592863082885742,4.7047300338745117188,-0.0037725514266639947891,0.64055198431015014648,-0.0045838630758225917816,0.76789087057113647461
1604041299.513999939,husky,7.2386560440063476563,0.51858562231063842773,4.7060842514038085938,-0.0038982327096164226532,0.64080899953842163086,-0.0045454418286681175232,0.76767617464065551758
1604041299.5220000744,husky,7.2385096549987792969,0.51857340335845947266,4.7072916030883789063,-0.0040285354480147361755,0.64110863208770751953,-0.004524350631982088089,0.76742547750473022461
1604041299.5309998989,husky,7.2383146286010742188,0.51871442794799804688,4.7084035873413085938,-0.0040959250181913375854,0.64142769575119018555,-0.004752928856760263443,0.76715701818466186523
1604041299.5390000343,husky,7.2380957603454589844,0.51887571811676025391,4.7094025611877441406,-0.0041676633991301059723,0.64172339439392089844,-0.0050106537528336048126,0.76690763235092163086
1604041299.5469999313,husky,7.2379159927368164063,0.51891702413558959961,4.7104573249816894531,-0.0043249605223536491394,0.64209955930709838867,-0.0049853562377393245697,0.76659184694290161133
1604041299.5559999943,husky,7.2377429008483886719,0.51868778467178344727,4.7116336822509765625,-0.0042887888848781585693,0.64249044656753540039,-0.0045852814801037311554,0.76626658439636230469
1604041299.5639998913,husky,7.2375187873840332031,0.51863449811935424805,4.7127881050109863281,-0.0041587166488170623779,0.64285731315612792969,-0.0044277822598814964294,0.76596057415008544922
