time,name,x,y,z,a,b,c,w
1573605509.2730000019,SBOX,3.6918988227844238281,0.66987174749374389648,3.1069736480712890625,0.013321835547685623169,-0.80215799808502197266,0.0052263024263083934784,0.5969397425651550293
1573605509.2820000648,SBOX,3.6918802261352539063,0.66984969377517700195,3.1070013046264648438,0.013522047549486160278,-0.80209743976593017578,0.0051217349246144294739,0.59701764583587646484
1573605509.2899999619,SBOX,3.6918981075286865234,0.66990834474563598633,3.1069507598876953125,0.013220959343016147614,-0.80217164754867553711,0.0052422201260924339294,0.59692335128784179688
1573605509.2980000973,SBOX,3.6918833255767822266,0.66990065574645996094,3.1069672107696533203,0.013394704088568687439,-0.80215746164321899414,0.0051433052867650985718,0.59693932533264160156
1573605509.3069999218,SBOX,3.6919038295745849609,0.66992133855819702148,3.1069700717926025391,0.013341941870748996735,-0.80215764045715332031,0.0051355673931539058685,0.59694051742553710938
1573605509.3150000572,SBOX,3.6919333934783935547,0.66995328664779663086,3.1069397926330566406,0.0130621371790766716,-0.80220508575439453125,0.0052831261418759822845,0.59688156843185424805
1573605509.3239998817,SBOX,3.6919240951538085938,0.66989719867706298828,3.1069798469543457031,0.013270946219563484192,-0.80217593908309936523,0.0051446594297885894775,0.59691733121871948242
1573605509.3320000172,SBOX,3.6919145584106445313,0.66987025737762451172,3.1070003509521484375,0.013516027480363845825,-0.80215251445770263672,0.0049941698089241981506,0.59694457054138183594
1573605509.3399999142,SBOX,3.6918933391571044922,0.66985160112380981445,3.1070244312286376953,0.01361279655247926712,-0.80215907096862792969,0.0048975804820656776428,0.59693455696105957031
1573605509.3489999771,SBOX,3.6918704509735107422,0.66983044147491455078,3.1070196628570556641,0.013588255271315574646,-0.80216389894485473633,0.0049959323368966579437,0.59692794084548950195
1573605509.3570001125,SBOX,3.6918697357177734375,0.66980975866317749023,3.1070394515991210938,0.013649526983499526978,-0.80215126276016235352,0.0049781650304794311523,0.59694379568099975586
1573605509.3650000095,SBOX,3.6918768882751464844,0.66980654001235961914,3.1070461273193359375,0.013648555614054203033,-0.8021132349967956543,0.0049307821318507194519,0.59699541330337524414
1573605509.3729999065,SBOX,3.6918644905090332031,0.66979187726974487305,3.1070425510406494141,0.013711409643292427063,-0.80212491750717163086,0.0050070839934051036835,0.59697771072387695313
1573605509.3819999695,SBOX,3.6918730735778808594,0.66982984542846679688,3.1070005893707275391,0.013439618051052093506,-0.8021818995475769043,0.0052062668837606906891,0.59690529108047485352
1573605509.3900001049,SBOX,3.6919176578521728516,0.66991519927978515625,3.1069147586822509766,0.0129657769575715065,-0.80226850509643554688,0.0054887044243514537811,0.59679639339447021484
1573605509.3980000019,SBOX,3.6918802261352539063,0.66992276906967163086,3.1068894863128662109,0.013051070272922515869,-0.80224090814590454102,0.0057229474186897277832,0.59682947397232055664
1573605509.4070000648,SBOX,3.69188690185546875,0.66994881629943847656,3.1068675518035888672,0.012890508398413658142,-0.80225765705108642578,0.0058535090647637844086,0.59680926799774169922
1573605509.4149999619,SBOX,3.6919121742248535156,0.66999739408493041992,3.1068365573883056641,0.01263731345534324646,-0.80227941274642944336,0.0059645660221576690674,0.59678441286087036133
1573605509.4230000973,SBOX,3.6919360160827636719,0.67000228166580200195,3.1068396568298339844,0.012635787017643451691,-0.80229091644287109375,0.005786485038697719574,0.59677082300186157227
1573605509.4309999943,SBOX,3.6919093132019042969,0.66994935274124145508,3.1068792343139648438,0.012884293682873249054,-0.80226987600326538086,0.0056512802839279174805,0.59679508209228515625
1573605509.4400000572,SBOX,3.6919236183166503906,0.66996306180953979492,3.1068654060363769531,0.012734139338135719299,-0.80229300260543823242,0.0056993057951331138611,0.5967667698860168457
1573605509.4479999542,SBOX,3.6919395923614501953,0.66996777057647705078,3.1068811416625976563,0.012730546295642852783,-0.80228590965270996094,0.0055684549733996391296,0.59677773714065551758
1573605509.4570000172,SBOX,3.6919488906860351563,0.66996151208877563477,3.106884002685546875,0.012767448090016841888,-0.80225050449371337891,0.0055674002505838871002,0.59682458639144897461
1573605509.4649999142,SBOX,3.6919331550598144531,0.66998362541198730469,3.1068682670593261719,0.012649714946746826172,-0.80228966474533081055,0.0057413335889577865601,0.59677278995513916016
1573605509.4730000496,SBOX,3.6919050216674804688,0.66993224620819091797,3.1069152355194091797,0.01301241852343082428,-0.80221778154373168945,0.0055552413687109947205,0.59686297178268432617
1573605509.4820001125,SBOX,3.6919090747833251953,0.66991621255874633789,3.1069293022155761719,0.013138714246451854706,-0.80221843719482421875,0.0054171243682503700256,0.59686070680618286133
1573605509.4900000095,SBOX,3.6918852329254150391,0.66988372802734375,3.1069421768188476563,0.013194105587899684906,-0.80220568180084228516,0.0053897979669272899628,0.59687709808349609375
1573605509.4979999065,SBOX,3.6918735504150390625,0.66989040374755859375,3.1069324016571044922,0.013132728636264801025,-0.80220991373062133789,0.005469399038702249527,0.59687215089797973633
1573605509.506000042,SBOX,3.6918768882751464844,0.66984933614730834961,3.1069760322570800781,0.013319836929440498352,-0.80215150117874145508,0.0053088683634996414185,0.59694790840148925781
1573605509.5150001049,SBOX,3.6919000148773193359,0.66989779472351074219,3.1069605350494384766,0.013116474263370037079,-0.80214029550552368164,0.0052089868113398551941,0.59696829319000244141
1573605509.5230000019,SBOX,3.6918976306915283203,0.66988193988800048828,3.1069836616516113281,0.013196000829339027405,-0.80214595794677734375,0.005156125873327255249,0.59695947170257568359
1573605509.5309998989,SBOX,3.6918756961822509766,0.66984719038009643555,3.1070096492767333984,0.013402592390775680542,-0.80212485790252685547,0.0051645832136273384094,0.59698325395584106445
1573605509.5399999619,SBOX,3.6918942928314208984,0.66988235712051391602,3.1069662570953369141,0.013244417496025562286,-0.80217301845550537109,0.0054246434010565280914,0.59691953659057617188
1573605509.5480000973,SBOX,3.6918783187866210938,0.6698639988899230957,3.1069805622100830078,0.013397574424743652344,-0.802165985107421875,0.0053901094943284988403,0.59692579507827758789
1573605509.5559999943,SBOX,3.6918783187866210938,0.66989034414291381836,3.1069478988647460938,0.013177990913391113281,-0.80221694707870483398,0.0054303132928907871246,0.59686189889907836914
1573605509.5650000572,SBOX,3.6918499469757080078,0.66988080739974975586,3.1069531440734863281,0.013265830464661121368,-0.80223178863525390625,0.0055060717277228832245,0.59683942794799804688
1573605509.5729999542,SBOX,3.6918747425079345703,0.66989243030548095703,3.1069605350494384766,0.013250092975795269012,-0.8022187352180480957,0.0053791869431734085083,0.59685856103897094727
1573605509.5810000896,SBOX,3.6919064521789550781,0.66989928483963012695,3.1069688796997070313,0.013006815686821937561,-0.80226737260818481445,0.0053564039990305900574,0.59679865837097167969
1573605509.5899999142,SBOX,3.6919357776641845703,0.669940948486328125,3.1069321632385253906,0.012790941633284091949,-0.80227887630462646484,0.0054337810724973678589,0.5967871546745300293
1573605509.5980000496,SBOX,3.6919157505035400391,0.66991597414016723633,3.106945037841796875,0.012927848845720291138,-0.80223435163497924805,0.0053640170954167842865,0.59684467315673828125
1573605509.6070001125,SBOX,3.6918992996215820313,0.66991102695465087891,3.1069431304931640625,0.013041208498179912567,-0.802249908447265625,0.0054462077096104621887,0.59682059288024902344
1573605509.6150000095,SBOX,3.6918690204620361328,0.66988039016723632813,3.106952667236328125,0.013251979835331439972,-0.80221766233444213867,0.0054687182419002056122,0.59685909748077392578
1573605509.6229999065,SBOX,3.6918785572052001953,0.66991728544235229492,3.1069204807281494141,0.013030877336859703064,-0.80229586362838745117,0.0055367541499435901642,0.59675806760787963867
1573605509.631000042,SBOX,3.6918666362762451172,0.66991406679153442383,3.1069178581237792969,0.013030865229666233063,-0.80228835344314575195,0.0056478874757885932922,0.59676724672317504883
1573605509.6400001049,SBOX,3.6918940544128417969,0.66993564367294311523,3.1068832874298095703,0.012798191048204898834,-0.80228990316390991211,0.0057544563896954059601,0.59676915407180786133
1573605509.6480000019,SBOX,3.6919155120849609375,0.66995769739151000977,3.1068713665008544922,0.012658238410949707031,-0.8023077845573425293,0.005735713522881269455,0.59674835205078125
1573605509.6559998989,SBOX,3.6919169425964355469,0.66996550559997558594,3.1068689823150634766,0.012678647413849830627,-0.80230534076690673828,0.0057715903967618942261,0.59675097465515136719
1573605509.6649999619,SBOX,3.6917951107025146484,0.66980671882629394531,3.1069190502166748047,0.013650195673108100891,-0.80241316556930541992,0.0051452363841235637665,0.59658694267272949219
1573605509.6730000973,SBOX,3.6918189525604248047,0.66981011629104614258,3.1069340705871582031,0.013667815364897251129,-0.80237489938735961914,0.0050704814493656158447,0.5966389775276184082
1573605509.6809999943,SBOX,3.6918413639068603516,0.669864654541015625,3.1069240570068359375,0.013414780609309673309,-0.80234545469284057617,0.0052491831593215465546,0.59668344259262084961
1573605509.6900000572,SBOX,3.6918487548828125,0.66984933614730834961,3.1069521903991699219,0.013445243239402770996,-0.80226826667785644531,0.0052914028055965900421,0.59678691625595092773
1573605509.6979999542,SBOX,3.6918694972991943359,0.66987276077270507813,3.1069352626800537109,0.01324214693158864975,-0.80225533246994018555,0.0054294490255415439606,0.59680807590484619141
1573605509.7060000896,SBOX,3.6919052600860595703,0.66991269588470458984,3.10691070556640625,0.012957610189914703369,-0.80224853754043579102,0.0055170003324747085571,0.59682297706604003906
1573605509.7149999142,SBOX,3.6918885707855224609,0.669891357421875,3.1069307327270507813,0.013096697628498077393,-0.8022047877311706543,0.0054945726878941059113,0.59687912464141845703
1573605509.7230000496,SBOX,3.6918962001800537109,0.66989248991012573242,3.1069233417510986328,0.013035233132541179657,-0.80219823122024536133,0.0055370479822158813477,0.59688913822174072266
1573605509.7309999466,SBOX,3.6918702125549316406,0.66986876726150512695,3.1069288253784179688,0.013147138990461826324,-0.8021863102912902832,0.0055830366909503936768,0.59690243005752563477
1573605509.7400000095,SBOX,3.6918478012084960938,0.66985118389129638672,3.1069452762603759766,0.013303834013640880585,-0.80216950178146362305,0.0055709658190608024597,0.59692174196243286133
1573605509.7479999065,SBOX,3.6918394565582275391,0.66982978582382202148,3.1069672107696533203,0.013518869876861572266,-0.80216896533966064453,0.0053496267646551132202,0.59691953659057617188
1573605509.756000042,SBOX,3.6918590068817138672,0.66985416412353515625,3.1069560050964355469,0.01344744022935628891,-0.80216240882873535156,0.0053241099230945110321,0.59693026542663574219
1573605509.7650001049,SBOX,3.6918568611145019531,0.66984134912490844727,3.1069672107696533203,0.013489907607436180115,-0.8021462559700012207,0.005363107193261384964,0.59695070981979370117
1573605509.7730000019,SBOX,3.6918427944183349609,0.66983795166015625,3.1069736480712890625,0.013496353290975093842,-0.8021723628044128418,0.0053143152035772800446,0.59691601991653442383
1573605509.7809998989,SBOX,3.6918637752532958984,0.66987204551696777344,3.1069505214691162109,0.013306585140526294708,-0.80219978094100952148,0.0054316567257046699524,0.59688240289688110352
1573605509.7899999619,SBOX,3.6918802261352539063,0.66993862390518188477,3.106903076171875,0.012988628819584846497,-0.80224907398223876953,0.0055349045433104038239,0.59682202339172363281
1573605509.7980000973,SBOX,3.6917822360992431641,0.66999697685241699219,3.1067287921905517578,0.012139238417148590088,-0.80236220359802246094,0.0067250682041049003601,0.59667074680328369141
1573605509.8069999218,SBOX,3.6917111873626708984,0.67002761363983154297,3.1067590713500976563,0.012202932499349117279,-0.80238854885101318359,0.0065830177627503871918,0.5966358184814453125
1573605509.8150000572,SBOX,3.6916220188140869141,0.67006587982177734375,3.1068539619445800781,0.012433711439371109009,-0.8024075627326965332,0.0060528581961989402771,0.5966116786003112793
1573605509.8229999542,SBOX,3.6915361881256103516,0.67020624876022338867,3.1070458889007568359,0.012598489411175251007,-0.80250173807144165039,0.0055355466902256011963,0.59648734331130981445
1573605509.8320000172,SBOX,3.6914315223693847656,0.67025357484817504883,3.10732269287109375,0.012845890596508979797,-0.80262935161590576172,0.004457559436559677124,0.59631806612014770508
1573605509.8399999142,SBOX,3.6912286281585693359,0.67028725147247314453,3.1074950695037841797,0.01229275483638048172,-0.80275171995162963867,0.0060182726010680198669,0.59614348411560058594
1573605509.8489999771,SBOX,3.6910271644592285156,0.67031711339950561523,3.1076669692993164063,0.011493414640426635742,-0.80293494462966918945,0.007864321582019329071,0.59588694572448730469
1573605509.8570001125,SBOX,3.6908390522003173828,0.67035299539566040039,3.1078705787658691406,0.010812519118189811707,-0.80307227373123168945,0.0094358520582318305969,0.59569251537322998047
1573605509.8650000095,SBOX,3.6906569004058837891,0.67040151357650756836,3.1081690788269042969,0.01050190068781375885,-0.80303311347961425781,0.01057501230388879776,0.59573501348495483398
1573605509.8729999065,SBOX,3.6904437541961669922,0.67043983936309814453,3.1084532737731933594,0.010073813609778881073,-0.8030109405517578125,0.011982091702520847321,0.59574645757675170898
1573605509.8819999695,SBOX,3.6903045177459716797,0.67051398754119873047,3.1087954044342041016,0.0093996617943048477173,-0.80303305387496948242,0.013043213635683059692,0.59570699930191040039
1573605509.8900001049,SBOX,3.6902072429656982422,0.67057198286056518555,3.1092326641082763672,0.0089714759960770606995,-0.80306297540664672852,0.013299118727445602417,0.5956707000732421875
1573605509.8980000019,SBOX,3.6901104450225830078,0.67048698663711547852,3.1099183559417724609,0.0096178455278277397156,-0.80280327796936035156,0.012470426037907600403,0.59602707624435424805
1573605509.9059998989,SBOX,3.6900067329406738281,0.67041420936584472656,3.1106255054473876953,0.010191633366048336029,-0.8026421666145324707,0.011555020697414875031,0.59625339508056640625
1573605509.9149999619,SBOX,3.6898763179779052734,0.67046540975570678711,3.1112692356109619141,0.010199508629739284515,-0.80252933502197265625,0.011016052216291427612,0.59641736745834350586
1573605509.9230000973,SBOX,3.6896948814392089844,0.67056280374526977539,3.1119470596313476563,0.0097273504361510276794,-0.80246824026107788086,0.010707091540098190308,0.59651452302932739258
1573605509.9309999943,SBOX,3.6895418167114257813,0.67058700323104858398,3.1129326820373535156,0.0094870617613196372986,-0.80247175693511962891,0.0097789773717522621155,0.59652924537658691406
1573605509.9400000572,SBOX,3.6893095970153808594,0.6707210540771484375,3.1140239238739013672,0.0095429793000221252441,-0.8025906682014465332,0.0092119146138429641724,0.59637844562530517578
1573605509.9489998817,SBOX,3.6889140605926513672,0.67092227935791015625,3.1150913238525390625,0.010345149785280227661,-0.80267572402954101563,0.0077173346653580665588,0.59626698493957519531
1573605509.9570000172,SBOX,3.6884105205535888672,0.67111557722091674805,3.1160728931427001953,0.010662093758583068848,-0.80288082361221313477,0.0069276993162930011749,0.59599614143371582031
1573605509.9649999142,SBOX,3.6878631114959716797,0.67125499248504638672,3.1172237396240234375,0.0101509876549243927,-0.80329191684722900391,0.0068719866685569286346,0.59545207023620605469
1573605509.9730000496,SBOX,3.6872370243072509766,0.67130970954895019531,3.118473052978515625,0.0096806846559047698975,-0.80354732275009155273,0.0070168022066354751587,0.5951150059700012207
1573605509.9820001125,SBOX,3.6864602565765380859,0.67129659652709960938,3.1200633049011230469,0.0098932357504963874817,-0.80401188135147094727,0.0065075429156422615051,0.59448933601379394531
1573605509.9900000095,SBOX,3.6855294704437255859,0.6714203953742980957,3.1217494010925292969,0.0098344767466187477112,-0.80443149805068969727,0.0068989126011729240417,0.59391814470291137695
1573605509.9990000725,SBOX,3.6843802928924560547,0.67143273353576660156,3.1232259273529052734,0.0091757168993353843689,-0.80496042966842651367,0.0087640685960650444031,0.59317874908447265625
1573605510.0069999695,SBOX,3.6831786632537841797,0.67125290632247924805,3.1250970363616943359,0.0092917326837778091431,-0.80514520406723022461,0.0099141905084252357483,0.5929095149040222168
1573605510.0150001049,SBOX,3.682098388671875,0.67115545272827148438,3.1272792816162109375,0.0096406871452927589417,-0.80541950464248657227,0.0094475420191884040833,0.59254062175750732422
1573605510.0239999294,SBOX,3.6810202598571777344,0.67088770866394042969,3.1296293735504150391,0.010398568585515022278,-0.80562227964401245117,0.0086511168628931045532,0.59226495027542114258
1573605510.0320000648,SBOX,3.6798977851867675781,0.67104935646057128906,3.1316013336181640625,0.0093868952244520187378,-0.80628705024719238281,0.010042877867817878723,0.59134542942047119141
1573605510.0399999619,SBOX,3.6787865161895751953,0.67100852727890014648,3.1340465545654296875,0.0099283205345273017883,-0.80643606185913085938,0.0093820123001933097839,0.59114432334899902344
1573605510.0490000248,SBOX,3.6776731014251708984,0.67109149694442749023,3.1365597248077392578,0.010326797142624855042,-0.80652022361755371094,0.0092754364013671875,0.59102922677993774414
1573605510.0580000877,SBOX,3.6767356395721435547,0.67150175571441650391,3.1391968727111816406,0.010258142836391925812,-0.80670487880706787109,0.0086454106494784355164,0.59079128503799438477
1573605510.0650000572,SBOX,3.6755115985870361328,0.67138916254043579102,3.1421256065368652344,0.011141404509544372559,-0.80663359165191650391,0.0079125007614493370056,0.59088343381881713867
1573605510.0739998817,SBOX,3.6741945743560791016,0.67137533426284790039,3.1445758342742919922,0.01040635816752910614,-0.80714184045791625977,0.0098543819040060043335,0.59016114473342895508
1573605510.0829999447,SBOX,3.6727101802825927734,0.6712856292724609375,3.1470088958740234375,0.0097683137282729148865,-0.80790096521377563477,0.010734803043305873871,0.58911788463592529297
1573605510.0920000076,SBOX,3.6714837551116943359,0.67122530937194824219,3.14997100830078125,0.0099261077120900154114,-0.80856847763061523438,0.0098309060558676719666,0.58821594715118408203
1573605510.0999999046,SBOX,3.6701445579528808594,0.67103660106658935547,3.153076171875,0.011120773851871490479,-0.80868744850158691406,0.0088730100542306900024,0.58804738521575927734
1573605510.1089999676,SBOX,3.6687295436859130859,0.67087966203689575195,3.155986785888671875,0.012113761156797409058,-0.80897808074951171875,0.008035875856876373291,0.58764284849166870117
1573605510.117000103,SBOX,3.6672029495239257813,0.67086303234100341797,3.1584272384643554688,0.01103760208934545517,-0.80972731113433837891,0.0089879259467124938965,0.58661198616027832031
1573605510.125,SBOX,3.6657450199127197266,0.67046183347702026367,3.1613030433654785156,0.011653833091259002686,-0.80998438596725463867,0.0079329553991556167603,0.58625966310501098633
1573605510.1340000629,SBOX,3.6642692089080810547,0.67051160335540771484,3.1637632846832275391,0.010879515670239925385,-0.81069099903106689453,0.0096363499760627746582,0.58526337146759033203
1573605510.1419999599,SBOX,3.6630234718322753906,0.67054444551467895508,3.1666500568389892578,0.011646540835499763489,-0.81113547086715698242,0.0081497291103005409241,0.58465105295181274414
1573605510.1510000229,SBOX,3.6617867946624755859,0.67040163278579711914,3.1695804595947265625,0.013552638702094554901,-0.81144946813583374023,0.0054167625494301319122,0.58419388532638549805
1573605510.1589999199,SBOX,3.6604409217834472656,0.67045390605926513672,3.1719737052917480469,0.014149660244584083557,-0.81207680702209472656,0.0052678533829748630524,0.5833180546760559082
1573605510.1670000553,SBOX,3.6590890884399414063,0.67043775320053100586,3.1743321418762207031,0.014964561909437179565,-0.81268036365509033203,0.0043101771734654903412,0.58247148990631103516
1573605510.1749999523,SBOX,3.6579344272613525391,0.67041951417922973633,3.1764984130859375,0.015320289880037307739,-0.81333386898040771484,0.0038652836810797452927,0.58156007528305053711
1573605510.1840000153,SBOX,3.6569015979766845703,0.67024153470993041992,3.1789543628692626953,0.015858326107263565063,-0.81378287076950073242,0.0034516924060881137848,0.58092606067657470703
1573605510.1919999123,SBOX,3.6558883190155029297,0.6698258519172668457,3.1814339160919189453,0.016425732523202896118,-0.81410008668899536133,0.0031794365495443344116,0.58047187328338623047
1573605510.2000000477,SBOX,3.6548197269439697266,0.67001438140869140625,3.1833124160766601563,0.014855484478175640106,-0.81482291221618652344,0.0054799132049083709717,0.57946264743804931641
1573605510.2090001106,SBOX,3.6537301540374755859,0.67019569873809814453,3.1851813793182373047,0.013914358802139759064,-0.81554341316223144531,0.0061662364751100540161,0.57846820354461669922
1573605510.2179999352,SBOX,3.6528022289276123047,0.67035949230194091797,3.1874206066131591797,0.013865904882550239563,-0.81597495079040527344,0.0047783432528376579285,0.57787573337554931641
1573605510.2249999046,SBOX,3.6518313884735107422,0.67040395736694335938,3.1894814968109130859,0.014315531589090824127,-0.81622368097305297852,0.0043635927140712738037,0.57752346992492675781
1573605510.2339999676,SBOX,3.6508488655090332031,0.66982501745223999023,3.1921389102935791016,0.016925938427448272705,-0.81604284048080444336,0.0013562773820012807846,0.57769441604614257813
1573605510.2430000305,SBOX,3.6500732898712158203,0.66999912261962890625,3.1944789886474609375,0.017943885177373886108,-0.81640452146530151367,-0.00017836871847975999117,0.57716137170791625977
1573605510.2509999275,SBOX,3.6495432853698730469,0.67059606313705444336,3.1963536739349365234,0.017087284475564956665,-0.81673753261566162109,0.00042593694524839520454,0.57672274112701416016
1573605510.2590000629,SBOX,3.6485443115234375,0.67087304592132568359,3.1979880332946777344,0.015485547482967376709,-0.81785780191421508789,0.0018014319939538836479,0.57516998052597045898
1573605510.2669999599,SBOX,3.6473934650421142578,0.67108911275863647461,3.1994633674621582031,0.014217617921531200409,-0.81876790523529052734,0.003739562351256608963,0.57389688491821289063
1573605510.2750000954,SBOX,3.6461288928985595703,0.67106854915618896484,3.2009561061859130859,0.013352653011679649353,-0.81939208507537841797,0.0055161588825285434723,0.57301741838455200195
1573605510.2829999924,SBOX,3.6450414657592773438,0.6709918975830078125,3.2029149532318115234,0.013264273293316364288,-0.81980204582214355469,0.005121836438775062561,0.57244521379470825195
1573605510.2920000553,SBOX,3.6440758705139160156,0.67115497589111328125,3.2048866748809814453,0.013306505978107452393,-0.82000356912612915039,0.0044072447344660758972,0.57216876745223999023
1573605510.2999999523,SBOX,3.6430237293243408203,0.67143613100051879883,3.2066450119018554688,0.012160403653979301453,-0.82082450389862060547,0.0045932000502943992615,0.57101279497146606445
1573605510.3080000877,SBOX,3.6418988704681396484,0.67108076810836791992,3.2090640068054199219,0.013553525321185588837,-0.82092130184173583984,0.0028800975997000932693,0.57084476947784423828
1573605510.3169999123,SBOX,3.6406149864196777344,0.67100119590759277344,3.211109161376953125,0.01382020115852355957,-0.82154417037963867188,0.003522912273183465004,0.56993955373764038086
1573605510.3250000477,SBOX,3.6394860744476318359,0.67121601104736328125,3.2131268978118896484,0.013937022536993026733,-0.82196843624114990234,0.0040510040707886219025,0.56932783126831054688
1573605510.3329999447,SBOX,3.6382727622985839844,0.67129576206207275391,3.215053558349609375,0.013650638982653617859,-0.822513580322265625,0.0048846518620848655701,0.56854414939880371094
1573605510.3420000076,SBOX,3.6371729373931884766,0.67151594161987304688,3.216701507568359375,0.011192483827471733093,-0.82300287485122680664,0.0075973686762154102325,0.56783515214920043945
1573605510.3499999046,SBOX,3.6358854770660400391,0.67117261886596679688,3.2192821502685546875,0.012209856882691383362,-0.82303720712661743164,0.0063454462215304374695,0.56777375936508178711
1573605510.3580000401,SBOX,3.6344888210296630859,0.67103093862533569336,3.2213532924652099609,0.012325655668973922729,-0.82348418235778808594,0.0063305646181106567383,0.56713312864303588867
1573605510.367000103,SBOX,3.6332128047943115234,0.67107409238815307617,3.2237346172332763672,0.013175315223634243011,-0.82387828826904296875,0.0050277197733521461487,0.56655961275100708008
1573605510.375,SBOX,3.6322493553161621094,0.67125701904296875,3.2260642051696777344,0.01324561145156621933,-0.82404404878616333008,0.0046580946072936058044,0.56632971763610839844
1573605510.382999897,SBOX,3.6312050819396972656,0.67119681835174560547,3.2285404205322265625,0.014345317147672176361,-0.82393729686737060547,0.0033848041202872991562,0.56646811962127685547
1573605510.3919999599,SBOX,3.6298346519470214844,0.67120337486267089844,3.2302563190460205078,0.012375179678201675415,-0.82480698823928833008,0.0046958206221461296082,0.56522041559219360352
1573605510.4010000229,SBOX,3.6281330585479736328,0.67093503475189208984,3.2322230339050292969,0.012483590282499790192,-0.82539045810699462891,0.0061154654249548912048,0.56435573101043701172
1573605510.4089999199,SBOX,3.6266884803771972656,0.67065751552581787109,3.2347872257232666016,0.013795075938105583191,-0.82544302940368652344,0.0047309868969023227692,0.56426066160202026367
1573605510.4170000553,SBOX,3.6253676414489746094,0.67047917842864990234,3.2373938560485839844,0.014930327422916889191,-0.82528424263000488281,0.0040894588455557823181,0.56447678804397583008
1573605510.4249999523,SBOX,3.6243479251861572266,0.67055916786193847656,3.2396793365478515625,0.01451122574508190155,-0.8256886601448059082,0.0040298076346516609192,0.56390303373336791992
1573605510.4340000153,SBOX,3.6233451366424560547,0.6706669926643371582,3.2419393062591552734,0.014563898555934429169,-0.82612526416778564453,0.0029841235373169183731,0.5632718205451965332
1573605510.4419999123,SBOX,3.6219911575317382813,0.67078477144241333008,3.2440309524536132813,0.012776940129697322845,-0.82670068740844726563,0.0046729501336812973022,0.56244587898254394531
1573605510.4509999752,SBOX,3.6206254959106445313,0.6705004572868347168,3.2464663982391357422,0.014399560168385505676,-0.82657450437545776367,0.0049758637323975563049,0.56258577108383178711
1573605510.4590001106,SBOX,3.619091033935546875,0.67033898830413818359,3.2484502792358398438,0.014308142475783824921,-0.827320098876953125,0.006151967216283082962,0.56148040294647216797
1573605510.4670000076,SBOX,3.6177532672882080078,0.6702200770378112793,3.2503223419189453125,0.014155425131320953369,-0.82831454277038574219,0.0061995284631848335266,0.56002032756805419922
1573605510.4760000706,SBOX,3.616565704345703125,0.67002689838409423828,3.2525804042816162109,0.014506364241242408752,-0.82876747846603393555,0.0062702707946300506592,0.55934852361679077148
1573605510.4839999676,SBOX,3.6155545711517333984,0.67000830173492431641,3.2548778057098388672,0.015328528359532356262,-0.82925981283187866211,0.0040463977493345737457,0.55860930681228637695
1573605510.492000103,SBOX,3.6148495674133300781,0.67035794258117675781,3.2569093704223632813,0.014469242654740810394,-0.82943695783615112305,0.0040964703075587749481,0.55837273597717285156
1573605510.5,SBOX,3.6140229701995849609,0.67070913314819335938,3.2589635848999023438,0.012695233337581157684,-0.82996273040771484375,0.004265494178980588913,0.55763238668441772461
