点名,X坐标,Y坐标,H高程,日期,时间
TS_Auto_41,11.1651,2.4263,0.6522,2020-10-30,10:29:16.700
TS_Auto_41,11.1692,2.4119,0.6548,2020-10-30,10:29:16.800
TS_Auto_41,11.1768,2.3850,0.6592,2020-10-30,10:29:17.010
TS_Auto_41,11.1837,2.3615,0.6623,2020-10-30,10:29:17.160
TS_Auto_41,11.1872,2.3521,0.6640,2020-10-30,10:29:17.260
TS_Auto_41,11.1888,2.3479,0.6650,2020-10-30,10:29:17.380
TS_Auto_41,11.1938,2.3328,0.6684,2020-10-30,10:29:17.490
TS_Auto_41,11.1943,2.3196,0.6721,2020-10-30,10:29:17.670
TS_Auto_41,11.1927,2.3138,0.6743,2020-10-30,10:29:17.770
TS_Auto_41,11.1857,2.3085,0.6781,2020-10-30,10:29:17.940
TS_Auto_41,11.1827,2.3106,0.6806,2020-10-30,10:29:18.050
TS_Auto_41,11.1742,2.3259,0.6894,2020-10-30,10:29:18.280
TS_Auto_41,11.1681,2.3345,0.6939,2020-10-30,10:29:18.410
TS_Auto_41,11.1426,2.3591,0.6994,2020-10-30,10:29:18.620
TS_Auto_41,11.1277,2.3697,0.7019,2020-10-30,10:29:18.740
TS_Auto_41,11.0922,2.3937,0.7076,2020-10-30,10:29:18.840
TS_Auto_41,11.0238,2.4387,0.7262,2020-10-30,10:29:19.090
TS_Auto_41,10.9898,2.4609,0.7374,2020-10-30,10:29:19.200
TS_Auto_41,10.9675,2.4758,0.7453,2020-10-30,10:29:19.410
TS_Auto_41,10.9056,2.5155,0.7668,2020-10-30,10:29:19.540
TS_Auto_41,10.8649,2.5398,0.7829,2020-10-30,10:29:19.650
TS_Auto_41,10.8082,2.5712,0.8022,2020-10-30,10:29:19.850
TS_Auto_41,10.7375,2.6084,0.8242,2020-10-30,10:29:20.110
TS_Auto_41,10.6764,2.6376,0.8419,2020-10-30,10:29:20.220
TS_Auto_41,10.6366,2.6576,0.8546,2020-10-30,10:29:20.340
TS_Auto_41,10.5741,2.6897,0.8802,2020-10-30,10:29:20.540
TS_Auto_41,10.5511,2.7012,0.8907,2020-10-30,10:29:20.650
TS_Auto_41,10.4687,2.7388,0.9316,2020-10-30,10:29:20.890
TS_Auto_41,10.4323,2.7525,0.9506,2020-10-30,10:29:21.030
TS_Auto_41,10.4201,2.7566,0.9571,2020-10-30,10:29:21.140
TS_Auto_41,10.3688,2.7720,0.9829,2020-10-30,10:29:21.260
TS_Auto_41,10.3222,2.7845,1.0061,2020-10-30,10:29:21.430
TS_Auto_41,10.3025,2.7893,1.0168,2020-10-30,10:29:21.530
TS_Auto_41,10.2792,2.7945,1.0329,2020-10-30,10:29:21.660
TS_Auto_41,10.2735,2.7955,1.0388,2020-10-30,10:29:21.770
TS_Auto_41,10.2536,2.7976,1.0677,2020-10-30,10:29:21.910
TS_Auto_41,10.2383,2.7969,1.1007,2020-10-30,10:29:22.050
TS_Auto_41,10.2225,2.7914,1.1525,2020-10-30,10:29:22.450
TS_Auto_41,10.2130,2.7809,1.2288,2020-10-30,10:29:22.620
TS_Auto_41,10.2129,2.7774,1.2515,2020-10-30,10:29:22.830
TS_Auto_41,10.2138,2.7631,1.3331,2020-10-30,10:29:23.010
TS_Auto_41,10.2157,2.7554,1.3695,2020-10-30,10:29:23.120
TS_Auto_41,10.2162,2.7527,1.3820,2020-10-30,10:29:23.230
TS_Auto_41,10.2187,2.7443,1.4165,2020-10-30,10:29:23.340
TS_Auto_41,10.2249,2.7352,1.4522,2020-10-30,10:29:23.490
TS_Auto_41,10.2359,2.7250,1.4865,2020-10-30,10:29:23.650
TS_Auto_41,10.2520,2.7140,1.5235,2020-10-30,10:29:23.760
TS_Auto_41,10.2868,2.7023,1.5860,2020-10-30,10:29:23.880
TS_Auto_41,10.3045,2.7009,1.6130,2020-10-30,10:29:24.100
TS_Auto_41,10.3231,2.7030,1.6404,2020-10-30,10:29:24.230
TS_Auto_41,10.3876,2.7259,1.7229,2020-10-30,10:29:24.350
TS_Auto_41,10.4258,2.7421,1.7635,2020-10-30,10:29:24.530
TS_Auto_41,10.4841,2.7674,1.8211,2020-10-30,10:29:24.650
TS_Auto_41,10.4977,2.7721,1.8346,2020-10-30,10:29:24.780
TS_Auto_41,10.5976,2.7906,1.9225,2020-10-30,10:29:24.940
TS_Auto_41,10.6159,2.7918,1.9374,2020-10-30,10:29:25.080
TS_Auto_41,10.7161,2.7882,2.0118,2020-10-30,10:29:25.210
TS_Auto_41,10.7836,2.7797,2.0555,2020-10-30,10:29:25.340
TS_Auto_41,10.8073,2.7763,2.0711,2020-10-30,10:29:25.450
TS_Auto_41,10.9423,2.7514,2.1674,2020-10-30,10:29:25.680
TS_Auto_41,11.0250,2.7365,2.2336,2020-10-30,10:29:25.850
TS_Auto_41,11.0622,2.7291,2.2672,2020-10-30,10:29:25.970
TS_Auto_41,11.1763,2.7008,2.3881,2020-10-30,10:29:26.160
TS_Auto_41,11.1915,2.6962,2.4053,2020-10-30,10:29:26.280
TS_Auto_41,11.2502,2.6754,2.4721,2020-10-30,10:29:26.420
TS_Auto_41,11.3046,2.6526,2.5326,2020-10-30,10:29:26.590
TS_Auto_41,11.3444,2.6369,2.5779,2020-10-30,10:29:26.770
TS_Auto_41,11.3709,2.6275,2.6089,2020-10-30,10:29:26.880
TS_Auto_41,11.4642,2.5986,2.7189,2020-10-30,10:29:27.110
TS_Auto_41,11.5042,2.5906,2.7674,2020-10-30,10:29:27.290
TS_Auto_41,11.5712,2.5840,2.8473,2020-10-30,10:29:27.450
TS_Auto_41,11.6269,2.5844,2.9125,2020-10-30,10:29:27.620
TS_Auto_41,11.6547,2.5863,2.9451,2020-10-30,10:29:27.850
TS_Auto_41,11.7300,2.5961,3.0293,2020-10-30,10:29:27.950
TS_Auto_41,11.7766,2.6051,3.0797,2020-10-30,10:29:28.070
TS_Auto_41,11.7923,2.6079,3.0963,2020-10-30,10:29:28.230
TS_Auto_41,11.8413,2.6175,3.1458,2020-10-30,10:29:28.350
TS_Auto_41,11.9235,2.6292,3.2174,2020-10-30,10:29:28.470
TS_Auto_41,12.0971,2.6337,3.3083,2020-10-30,10:29:28.830
TS_Auto_41,12.1447,2.6327,3.3320,2020-10-30,10:29:28.950
TS_Auto_41,12.2806,2.6260,3.3874,2020-10-30,10:29:29.100
TS_Auto_41,12.3788,2.6184,3.4199,2020-10-30,10:29:29.250
TS_Auto_41,12.4110,2.6152,3.4286,2020-10-30,10:29:29.350
TS_Auto_41,12.5210,2.6035,3.4539,2020-10-30,10:29:29.470
TS_Auto_41,12.7602,2.5723,3.5004,2020-10-30,10:29:29.650
TS_Auto_41,12.8031,2.5657,3.5079,2020-10-30,10:29:29.760
TS_Auto_41,12.9839,2.5374,3.5391,2020-10-30,10:29:29.880
TS_Auto_41,13.0292,2.5301,3.5469,2020-10-30,10:29:29.990
TS_Auto_41,13.3198,2.4813,3.5969,2020-10-30,10:29:30.150
TS_Auto_41,13.3758,2.4719,3.6062,2020-10-30,10:29:30.260
TS_Auto_41,13.7667,2.4002,3.6580,2020-10-30,10:29:30.520
TS_Auto_41,13.9505,2.3644,3.6800,2020-10-30,10:29:30.630
TS_Auto_41,14.2042,2.3137,3.7120,2020-10-30,10:29:30.830
TS_Auto_41,14.4065,2.2727,3.7397,2020-10-30,10:29:30.950
TS_Auto_41,14.6857,2.2182,3.7763,2020-10-30,10:29:31.220
TS_Auto_41,15.1456,2.1279,3.8335,2020-10-30,10:29:31.480
TS_Auto_41,15.7819,2.0042,3.9002,2020-10-30,10:29:31.720
TS_Auto_41,16.1209,1.9396,3.9366,2020-10-30,10:29:31.900
TS_Auto_41,16.3847,1.8892,3.9643,2020-10-30,10:29:32.080
TS_Auto_41,17.0519,1.7593,4.0321,2020-10-30,10:29:32.380
TS_Auto_41,17.4212,1.6888,4.0700,2020-10-30,10:29:32.590
TS_Auto_41,17.8929,1.6041,4.1265,2020-10-30,10:29:32.820
TS_Auto_41,18.3409,1.5372,4.1871,2020-10-30,10:29:32.970
TS_Auto_41,18.6897,1.4914,4.2354,2020-10-30,10:29:33.120
TS_Auto_41,18.9432,1.4592,4.2702,2020-10-30,10:29:33.280
TS_Auto_41,19.4191,1.3958,4.3294,2020-10-30,10:29:33.470
TS_Auto_41,19.4976,1.3842,4.3386,2020-10-30,10:29:33.580
TS_Auto_41,19.8939,1.3228,4.3862,2020-10-30,10:29:33.750
TS_Auto_41,20.3685,1.2455,4.4437,2020-10-30,10:29:33.970
TS_Auto_41,20.3685,1.2455,4.4437,2020-10-30,10:29:34.110
TS_Auto_41,20.5979,1.2058,4.4746,2020-10-30,10:29:34.320
TS_Auto_41,21.0702,1.1161,4.5493,2020-10-30,10:29:34.430
TS_Auto_41,21.2505,1.0791,4.5807,2020-10-30,10:29:34.570
TS_Auto_41,21.3728,1.0536,4.6041,2020-10-30,10:29:34.710
TS_Auto_41,21.6306,0.9969,4.6591,2020-10-30,10:29:34.850
TS_Auto_41,21.6722,0.9869,4.6689,2020-10-30,10:29:34.990
TS_Auto_41,21.8610,0.9391,4.7178,2020-10-30,10:29:35.170
TS_Auto_41,21.9193,0.9223,4.7329,2020-10-30,10:29:35.270
TS_Auto_41,22.0002,0.8962,4.7557,2020-10-30,10:29:35.380
TS_Auto_41,22.0895,0.8634,4.7881,2020-10-30,10:29:35.500
TS_Auto_41,22.1562,0.8303,4.8189,2020-10-30,10:29:35.670
TS_Auto_41,22.1700,0.8236,4.8283,2020-10-30,10:29:35.840
TS_Auto_41,22.2009,0.8010,4.8539,2020-10-30,10:29:35.950
TS_Auto_41,22.2108,0.7789,4.8770,2020-10-30,10:29:36.050
TS_Auto_41,22.1765,0.7279,4.9262,2020-10-30,10:29:36.240
TS_Auto_41,22.1692,0.7211,4.9329,2020-10-30,10:29:36.400
TS_Auto_41,22.1033,0.7053,4.9803,2020-10-30,10:29:36.660
TS_Auto_41,22.0860,0.7091,4.9912,2020-10-30,10:29:36.770
TS_Auto_41,22.0584,0.7195,5.0063,2020-10-30,10:29:36.880
TS_Auto_41,22.0200,0.7440,5.0276,2020-10-30,10:29:37.040
TS_Auto_41,21.9724,0.7927,5.0533,2020-10-30,10:29:37.240
TS_Auto_41,21.9325,0.8433,5.0730,2020-10-30,10:29:37.440
TS_Auto_41,21.9018,0.8889,5.0862,2020-10-30,10:29:37.580
TS_Auto_41,21.8458,0.9773,5.1086,2020-10-30,10:29:37.740
TS_Auto_41,21.8340,0.9971,5.1130,2020-10-30,10:29:37.880
TS_Auto_41,21.7591,1.1294,5.1387,2020-10-30,10:29:38.080
TS_Auto_41,21.7343,1.1767,5.1469,2020-10-30,10:29:38.220
TS_Auto_41,21.6372,1.3680,5.1748,2020-10-30,10:29:38.450
TS_Auto_41,21.6084,1.4270,5.1820,2020-10-30,10:29:38.560
TS_Auto_41,21.5478,1.5510,5.1965,2020-10-30,10:29:38.730
TS_Auto_41,21.4969,1.6488,5.2080,2020-10-30,10:29:38.830
TS_Auto_41,21.4357,1.7697,5.2232,2020-10-30,10:29:39.060
TS_Auto_41,21.3974,1.8556,5.2339,2020-10-30,10:29:39.190
TS_Auto_41,21.3566,1.9635,5.2473,2020-10-30,10:29:39.340
TS_Auto_41,21.2974,2.1250,5.2700,2020-10-30,10:29:39.530
TS_Auto_41,21.2796,2.1742,5.2765,2020-10-30,10:29:39.670
TS_Auto_41,21.2641,2.2235,5.2833,2020-10-30,10:29:39.780
TS_Auto_41,21.2402,2.3186,5.2989,2020-10-30,10:29:39.910
TS_Auto_41,21.2256,2.3877,5.3112,2020-10-30,10:29:40.120
TS_Auto_41,21.2110,2.4526,5.3242,2020-10-30,10:29:40.240
TS_Auto_41,21.1884,2.5182,5.3424,2020-10-30,10:29:40.340
TS_Auto_41,21.1710,2.5583,5.3567,2020-10-30,10:29:40.460
TS_Auto_41,21.1672,2.5703,5.3614,2020-10-30,10:29:40.560
TS_Auto_41,21.1364,2.6475,5.3942,2020-10-30,10:29:40.730
TS_Auto_41,21.1226,2.6710,5.4038,2020-10-30,10:29:40.860
TS_Auto_41,21.1077,2.6953,5.4126,2020-10-30,10:29:40.960
TS_Auto_41,21.0720,2.7587,5.4296,2020-10-30,10:29:41.090
TS_Auto_41,21.0395,2.8049,5.4392,2020-10-30,10:29:41.200
TS_Auto_41,20.9987,2.8762,5.4537,2020-10-30,10:29:41.430
TS_Auto_41,20.9849,2.9035,5.4600,2020-10-30,10:29:41.590
TS_Auto_41,20.9490,2.9940,5.4796,2020-10-30,10:29:41.840
TS_Auto_41,20.9446,3.0541,5.4925,2020-10-30,10:29:42.020
TS_Auto_41,20.9483,3.0756,5.4980,2020-10-30,10:29:42.150
TS_Auto_41,20.9680,3.1237,5.5122,2020-10-30,10:29:42.270
TS_Auto_41,20.9874,3.1494,5.5202,2020-10-30,10:29:42.440
TS_Auto_41,20.9948,3.1567,5.5224,2020-10-30,10:29:42.590
TS_Auto_41,21.0462,3.1909,5.5339,2020-10-30,10:29:42.760
TS_Auto_41,21.0723,3.2019,5.5382,2020-10-30,10:29:42.900
TS_Auto_41,21.2317,3.2268,5.5497,2020-10-30,10:29:43.130
TS_Auto_41,21.2805,3.2283,5.5523,2020-10-30,10:29:43.280
TS_Auto_41,21.4436,3.2239,5.5600,2020-10-30,10:29:43.440
TS_Auto_41,21.4721,3.2219,5.5615,2020-10-30,10:29:43.550
TS_Auto_41,21.5299,3.2177,5.5644,2020-10-30,10:29:43.670
TS_Auto_41,21.7486,3.1942,5.5717,2020-10-30,10:29:43.960
TS_Auto_41,21.8678,3.1843,5.5771,2020-10-30,10:29:44.120
TS_Auto_41,21.9777,3.1748,5.5822,2020-10-30,10:29:44.230
TS_Auto_41,22.0566,3.1554,5.5855,2020-10-30,10:29:44.350
TS_Auto_41,22.1063,3.1373,5.5875,2020-10-30,10:29:44.450
TS_Auto_41,22.1529,3.1151,5.5897,2020-10-30,10:29:44.570
TS_Auto_41,22.2006,3.0891,5.5920,2020-10-30,10:29:44.670
TS_Auto_41,22.2663,3.0433,5.5954,2020-10-30,10:29:44.840
TS_Auto_41,22.4003,2.9056,5.5972,2020-10-30,10:29:45.060
TS_Auto_41,22.4157,2.8844,5.5971,2020-10-30,10:29:45.170
TS_Auto_41,22.5033,2.7258,5.5966,2020-10-30,10:29:45.320
TS_Auto_41,22.5259,2.6693,5.5965,2020-10-30,10:29:45.450
TS_Auto_41,22.5476,2.6117,5.5957,2020-10-30,10:29:45.580
TS_Auto_41,22.5865,2.4956,5.5944,2020-10-30,10:29:45.690
TS_Auto_41,22.6113,2.4093,5.5949,2020-10-30,10:29:45.860
TS_Auto_41,22.6385,2.2970,5.5963,2020-10-30,10:29:46.040
TS_Auto_41,22.6563,2.2137,5.5983,2020-10-30,10:29:46.160
TS_Auto_41,22.6704,2.1279,5.6009,2020-10-30,10:29:46.280
TS_Auto_41,22.6737,2.0997,5.6014,2020-10-30,10:29:46.390
TS_Auto_41,22.6842,1.9412,5.6034,2020-10-30,10:29:46.560
TS_Auto_41,22.6821,1.7817,5.6041,2020-10-30,10:29:46.720
TS_Auto_41,22.6746,1.6835,5.6039,2020-10-30,10:29:46.820
TS_Auto_41,22.6685,1.6172,5.6036,2020-10-30,10:29:46.940
TS_Auto_41,22.6567,1.5105,5.6022,2020-10-30,10:29:47.050
TS_Auto_41,22.6526,1.4773,5.6018,2020-10-30,10:29:47.160
TS_Auto_41,22.6264,1.2917,5.6025,2020-10-30,10:29:47.300
TS_Auto_41,22.6126,1.2145,5.6030,2020-10-30,10:29:47.430
TS_Auto_41,22.5386,0.8904,5.6101,2020-10-30,10:29:47.760
TS_Auto_41,22.4784,0.6706,5.6171,2020-10-30,10:29:47.930
TS_Auto_41,22.4541,0.5854,5.6199,2020-10-30,10:29:48.060
TS_Auto_41,22.4163,0.4545,5.6247,2020-10-30,10:29:48.200
TS_Auto_41,22.3768,0.3246,5.6285,2020-10-30,10:29:48.330
TS_Auto_41,22.2949,0.0462,5.6355,2020-10-30,10:29:48.530
TS_Auto_41,22.2686,-0.0413,5.6380,2020-10-30,10:29:48.630
TS_Auto_41,22.2417,-0.1265,5.6413,2020-10-30,10:29:48.790
TS_Auto_41,22.1912,-0.2805,5.6485,2020-10-30,10:29:48.910
TS_Auto_41,22.1307,-0.4586,5.6604,2020-10-30,10:29:49.150
TS_Auto_41,22.1100,-0.5177,5.6642,2020-10-30,10:29:49.310
TS_Auto_41,22.0497,-0.6765,5.6773,2020-10-30,10:29:49.420
TS_Auto_41,22.0328,-0.7148,5.6822,2020-10-30,10:29:49.530
TS_Auto_41,22.0110,-0.7549,5.6902,2020-10-30,10:29:49.680
TS_Auto_41,21.9989,-0.7706,5.6948,2020-10-30,10:29:49.880
TS_Auto_41,21.9780,-0.7875,5.7054,2020-10-30,10:29:49.990
TS_Auto_41,21.9778,-0.7918,5.7165,2020-10-30,10:29:50.150
TS_Auto_41,21.9835,-0.7955,5.7249,2020-10-30,10:29:50.340
