点名,X坐标,Y坐标,H高程,日期,时间
TS_Auto_43,18.3865,0.5244,7.6778,2020-10-30,10:38:33.200
TS_Auto_43,18.2203,0.5709,7.6818,2020-10-30,10:38:33.320
TS_Auto_43,18.0572,0.6123,7.6854,2020-10-30,10:38:33.450
TS_Auto_43,17.9453,0.6375,7.6876,2020-10-30,10:38:33.570
TS_Auto_43,17.7135,0.6869,7.6916,2020-10-30,10:38:33.720
TS_Auto_43,17.5955,0.7113,7.6936,2020-10-30,10:38:33.850
TS_Auto_43,17.3016,0.7689,7.6941,2020-10-30,10:38:34.000
TS_Auto_43,17.1790,0.7902,7.6938,2020-10-30,10:38:34.150
TS_Auto_43,16.8772,0.8338,7.6947,2020-10-30,10:38:34.290
TS_Auto_43,16.7538,0.8487,7.6968,2020-10-30,10:38:34.410
TS_Auto_43,16.5682,0.8696,7.6973,2020-10-30,10:38:34.540
TS_Auto_43,16.4421,0.8826,7.6982,2020-10-30,10:38:34.650
TS_Auto_43,16.1222,0.9140,7.6990,2020-10-30,10:38:34.810
TS_Auto_43,15.9950,0.9253,7.6988,2020-10-30,10:38:34.950
TS_Auto_43,15.8617,0.9367,7.6992,2020-10-30,10:38:35.050
TS_Auto_43,15.3433,0.9868,7.6986,2020-10-30,10:38:35.320
TS_Auto_43,15.2113,0.9993,7.6998,2020-10-30,10:38:35.510
TS_Auto_43,14.7584,1.0452,7.7034,2020-10-30,10:38:35.750
TS_Auto_43,14.3128,1.1229,7.7087,2020-10-30,10:38:36.080
TS_Auto_43,13.9999,1.2042,7.7086,2020-10-30,10:38:36.310
TS_Auto_43,13.7725,1.2759,7.7051,2020-10-30,10:38:36.420
TS_Auto_43,13.7725,1.2759,7.7051,2020-10-30,10:38:36.530
TS_Auto_43,13.5051,1.3666,7.6961,2020-10-30,10:38:36.680
TS_Auto_43,13.2544,1.4530,7.6866,2020-10-30,10:38:36.820
TS_Auto_43,13.1556,1.4868,7.6824,2020-10-30,10:38:36.960
TS_Auto_43,12.9061,1.5712,7.6716,2020-10-30,10:38:37.100
TS_Auto_43,12.7671,1.6209,7.6655,2020-10-30,10:38:37.250
TS_Auto_43,12.6349,1.6701,7.6582,2020-10-30,10:38:37.420
TS_Auto_43,12.5037,1.7206,7.6497,2020-10-30,10:38:37.590
TS_Auto_43,12.1181,1.8728,7.6179,2020-10-30,10:38:37.940
TS_Auto_43,11.9654,1.9292,7.5993,2020-10-30,10:38:38.190
TS_Auto_43,11.8617,1.9661,7.5868,2020-10-30,10:38:38.360
TS_Auto_43,11.7725,1.9976,7.5726,2020-10-30,10:38:38.480
TS_Auto_43,11.7160,2.0183,7.5625,2020-10-30,10:38:38.640
TS_Auto_43,11.6474,2.0445,7.5484,2020-10-30,10:38:38.840
TS_Auto_43,11.6038,2.0618,7.5359,2020-10-30,10:38:38.970
TS_Auto_43,11.5760,2.0739,7.5256,2020-10-30,10:38:39.070
TS_Auto_43,11.5182,2.1020,7.4969,2020-10-30,10:38:39.290
TS_Auto_43,11.4976,2.1130,7.4826,2020-10-30,10:38:39.450
TS_Auto_43,11.4472,2.1447,7.4347,2020-10-30,10:38:39.600
TS_Auto_43,11.4211,2.1651,7.3979,2020-10-30,10:38:39.850
TS_Auto_43,11.3939,2.1914,7.3509,2020-10-30,10:38:39.970
TS_Auto_43,11.3766,2.2119,7.3151,2020-10-30,10:38:40.130
TS_Auto_43,11.3766,2.2119,7.3151,2020-10-30,10:38:40.330
TS_Auto_43,11.3492,2.2661,7.2216,2020-10-30,10:38:40.570
TS_Auto_43,11.3439,2.2998,7.1619,2020-10-30,10:38:40.860
TS_Auto_43,11.3493,2.3290,7.1093,2020-10-30,10:38:41.020
TS_Auto_43,11.3542,2.3405,7.0877,2020-10-30,10:38:41.170
TS_Auto_43,11.3601,2.3513,7.0665,2020-10-30,10:38:41.290
TS_Auto_43,11.3814,2.3763,7.0147,2020-10-30,10:38:41.470
TS_Auto_43,11.3994,2.3875,6.9830,2020-10-30,10:38:41.580
TS_Auto_43,11.4246,2.4083,6.9466,2020-10-30,10:38:41.770
TS_Auto_43,11.4430,2.4299,6.9232,2020-10-30,10:38:41.870
TS_Auto_43,11.4540,2.4597,6.8927,2020-10-30,10:38:42.010
TS_Auto_43,11.4497,2.4812,6.8696,2020-10-30,10:38:42.130
TS_Auto_43,11.4322,2.5166,6.8286,2020-10-30,10:38:42.280
TS_Auto_43,11.4234,2.5299,6.8116,2020-10-30,10:38:42.400
TS_Auto_43,11.4130,2.5435,6.7934,2020-10-30,10:38:42.590
TS_Auto_43,11.3969,2.5619,6.7658,2020-10-30,10:38:42.720
TS_Auto_43,11.3733,2.5860,6.7262,2020-10-30,10:38:42.940
TS_Auto_43,11.3391,2.6142,6.6743,2020-10-30,10:38:43.060
TS_Auto_43,11.3116,2.6326,6.6334,2020-10-30,10:38:43.230
TS_Auto_43,11.2897,2.6451,6.6026,2020-10-30,10:38:43.370
TS_Auto_43,11.2749,2.6531,6.5814,2020-10-30,10:38:43.490
TS_Auto_43,11.2376,2.6711,6.5238,2020-10-30,10:38:43.660
TS_Auto_43,11.2066,2.6831,6.4736,2020-10-30,10:38:43.870
TS_Auto_43,11.1898,2.6882,6.4470,2020-10-30,10:38:43.980
TS_Auto_43,11.1642,2.6947,6.4055,2020-10-30,10:38:44.090
TS_Auto_43,11.1210,2.7031,6.3398,2020-10-30,10:38:44.250
TS_Auto_43,11.0942,2.7070,6.2994,2020-10-30,10:38:44.370
TS_Auto_43,11.0566,2.7117,6.2446,2020-10-30,10:38:44.500
TS_Auto_43,11.0170,2.7096,6.1915,2020-10-30,10:38:44.670
TS_Auto_43,10.9980,2.7080,6.1662,2020-10-30,10:38:44.790
TS_Auto_43,10.9697,2.7099,6.1259,2020-10-30,10:38:44.960
TS_Auto_43,10.9358,2.7210,6.0753,2020-10-30,10:38:45.110
TS_Auto_43,10.8994,2.7473,6.0086,2020-10-30,10:38:45.280
TS_Auto_43,10.8786,2.7682,5.9663,2020-10-30,10:38:45.410
TS_Auto_43,10.8647,2.7838,5.9378,2020-10-30,10:38:45.520
TS_Auto_43,10.8345,2.8291,5.8669,2020-10-30,10:38:45.670
TS_Auto_43,10.8191,2.8616,5.8236,2020-10-30,10:38:45.840
TS_Auto_43,10.8082,2.8832,5.7932,2020-10-30,10:38:45.950
TS_Auto_43,10.7897,2.9384,5.7310,2020-10-30,10:38:46.130
TS_Auto_43,10.7696,3.0058,5.6575,2020-10-30,10:38:46.280
TS_Auto_43,10.7620,3.0310,5.6276,2020-10-30,10:38:46.410
TS_Auto_43,10.7540,3.0536,5.6002,2020-10-30,10:38:46.580
TS_Auto_43,10.7390,3.0857,5.5574,2020-10-30,10:38:46.680
TS_Auto_43,10.7150,3.1245,5.5011,2020-10-30,10:38:46.910
TS_Auto_43,10.6799,3.1723,5.4264,2020-10-30,10:38:47.130
TS_Auto_43,10.6208,3.2350,5.3074,2020-10-30,10:38:47.270
TS_Auto_43,10.6027,3.2522,5.2719,2020-10-30,10:38:47.410
TS_Auto_43,10.5750,3.2771,5.2167,2020-10-30,10:38:47.590
TS_Auto_43,10.5361,3.3112,5.1427,2020-10-30,10:38:47.760
TS_Auto_43,10.5097,3.3350,5.0920,2020-10-30,10:38:47.880
TS_Auto_43,10.4753,3.3643,5.0296,2020-10-30,10:38:48.090
TS_Auto_43,10.4464,3.3864,4.9836,2020-10-30,10:38:48.190
TS_Auto_43,10.4039,3.4152,4.9230,2020-10-30,10:38:48.380
TS_Auto_43,10.3479,3.4484,4.8424,2020-10-30,10:38:48.490
TS_Auto_43,10.3242,3.4606,4.8088,2020-10-30,10:38:48.670
TS_Auto_43,10.2514,3.4979,4.7110,2020-10-30,10:38:48.850
TS_Auto_43,10.2277,3.5095,4.6811,2020-10-30,10:38:48.950
TS_Auto_43,10.1800,3.5322,4.6238,2020-10-30,10:38:49.130
TS_Auto_43,10.1418,3.5495,4.5809,2020-10-30,10:38:49.230
TS_Auto_43,10.0741,3.5804,4.5025,2020-10-30,10:38:49.460
TS_Auto_43,10.0191,3.6055,4.4386,2020-10-30,10:38:49.630
TS_Auto_43,9.9916,3.6179,4.4076,2020-10-30,10:38:49.780
TS_Auto_43,9.9495,3.6365,4.3601,2020-10-30,10:38:49.900
TS_Auto_43,9.9213,3.6488,4.3299,2020-10-30,10:38:50.010
TS_Auto_43,9.8628,3.6732,4.2697,2020-10-30,10:38:50.180
TS_Auto_43,9.7826,3.7041,4.1900,2020-10-30,10:38:50.340
TS_Auto_43,9.7508,3.7155,4.1609,2020-10-30,10:38:50.450
TS_Auto_43,9.7013,3.7335,4.1157,2020-10-30,10:38:50.560
TS_Auto_43,9.6673,3.7454,4.0855,2020-10-30,10:38:50.670
TS_Auto_43,9.5806,3.7750,4.0159,2020-10-30,10:38:50.870
TS_Auto_43,9.5078,3.7973,3.9618,2020-10-30,10:38:51.020
TS_Auto_43,9.4085,3.8176,3.8920,2020-10-30,10:38:51.290
TS_Auto_43,9.3700,3.8233,3.8654,2020-10-30,10:38:51.460
TS_Auto_43,9.2679,3.8372,3.7954,2020-10-30,10:38:51.570
TS_Auto_43,9.1694,3.8499,3.7226,2020-10-30,10:38:51.710
TS_Auto_43,9.1311,3.8538,3.6921,2020-10-30,10:38:51.830
TS_Auto_43,9.0375,3.8607,3.6173,2020-10-30,10:38:52.050
TS_Auto_43,8.9995,3.8630,3.5878,2020-10-30,10:38:52.190
TS_Auto_43,8.9084,3.8687,3.5091,2020-10-30,10:38:52.330
TS_Auto_43,8.8320,3.8690,3.4288,2020-10-30,10:38:52.470
TS_Auto_43,8.8051,3.8673,3.3971,2020-10-30,10:38:52.570
TS_Auto_43,8.7803,3.8646,3.3659,2020-10-30,10:38:52.760
TS_Auto_43,8.7234,3.8530,3.2865,2020-10-30,10:38:52.890
TS_Auto_43,8.7041,3.8459,3.2552,2020-10-30,10:38:53.000
TS_Auto_43,8.6786,3.8336,3.2091,2020-10-30,10:38:53.140
TS_Auto_43,8.6636,3.8229,3.1771,2020-10-30,10:38:53.250
TS_Auto_43,8.6369,3.7895,3.0973,2020-10-30,10:38:53.460
TS_Auto_43,8.6234,3.7559,3.0320,2020-10-30,10:38:53.620
TS_Auto_43,8.6117,3.7102,2.9520,2020-10-30,10:38:53.890
TS_Auto_43,8.6065,3.6904,2.9188,2020-10-30,10:38:54.010
TS_Auto_43,8.5863,3.6172,2.8025,2020-10-30,10:38:54.200
TS_Auto_43,8.5800,3.5954,2.7700,2020-10-30,10:38:54.320
TS_Auto_43,8.5676,3.5530,2.7114,2020-10-30,10:38:54.480
TS_Auto_43,8.5640,3.5424,2.6978,2020-10-30,10:38:54.600
TS_Auto_43,8.5423,3.4850,2.6243,2020-10-30,10:38:54.750
TS_Auto_43,8.5330,3.4617,2.5956,2020-10-30,10:38:54.860
TS_Auto_43,8.5057,3.3951,2.5199,2020-10-30,10:38:55.090
TS_Auto_43,8.4948,3.3688,2.4887,2020-10-30,10:38:55.330
TS_Auto_43,8.4466,3.2660,2.3371,2020-10-30,10:38:55.560
TS_Auto_43,8.4305,3.2380,2.2784,2020-10-30,10:38:55.690
TS_Auto_43,8.4191,3.2221,2.2358,2020-10-30,10:38:55.870
TS_Auto_43,8.4027,3.2017,2.1641,2020-10-30,10:38:56.030
TS_Auto_43,8.3966,3.1975,2.1369,2020-10-30,10:38:56.180
TS_Auto_43,8.3831,3.1954,2.0808,2020-10-30,10:38:56.280
TS_Auto_43,8.3722,3.1989,2.0395,2020-10-30,10:38:56.390
TS_Auto_43,8.3639,3.2033,2.0134,2020-10-30,10:38:56.540
TS_Auto_43,8.3564,3.2089,1.9896,2020-10-30,10:38:56.670
TS_Auto_43,8.3248,3.2430,1.9089,2020-10-30,10:38:56.910
TS_Auto_43,8.3248,3.2430,1.9089,2020-10-30,10:38:57.090
TS_Auto_43,8.3002,3.2788,1.8516,2020-10-30,10:38:57.190
TS_Auto_43,8.2898,3.2928,1.8299,2020-10-30,10:38:57.300
TS_Auto_43,8.2739,3.3157,1.7929,2020-10-30,10:38:57.520
TS_Auto_43,8.2376,3.3694,1.7064,2020-10-30,10:38:57.660
TS_Auto_43,8.2164,3.4047,1.6554,2020-10-30,10:38:57.860
TS_Auto_43,8.1953,3.4560,1.5909,2020-10-30,10:38:58.030
TS_Auto_43,8.1791,3.5094,1.5300,2020-10-30,10:38:58.240
TS_Auto_43,8.1737,3.5324,1.5039,2020-10-30,10:38:58.370
TS_Auto_43,8.1642,3.5886,1.4394,2020-10-30,10:38:58.490
TS_Auto_43,8.1608,3.6104,1.4116,2020-10-30,10:38:58.600
TS_Auto_43,8.1577,3.6305,1.3857,2020-10-30,10:38:58.730
TS_Auto_43,8.1485,3.6776,1.3186,2020-10-30,10:38:58.870
TS_Auto_43,8.1430,3.6991,1.2829,2020-10-30,10:38:59.010
TS_Auto_43,8.1392,3.7115,1.2582,2020-10-30,10:38:59.140
TS_Auto_43,8.1325,3.7332,1.2082,2020-10-30,10:38:59.360
TS_Auto_43,8.1275,3.7566,1.1512,2020-10-30,10:38:59.490
TS_Auto_43,8.1261,3.7655,1.1263,2020-10-30,10:38:59.590
TS_Auto_43,8.1254,3.7730,1.1036,2020-10-30,10:38:59.720
TS_Auto_43,8.1258,3.7841,1.0688,2020-10-30,10:38:59.840
TS_Auto_43,8.1270,3.7905,1.0465,2020-10-30,10:38:59.950
TS_Auto_43,8.1310,3.8054,0.9937,2020-10-30,10:39:0.140
TS_Auto_43,8.1342,3.8167,0.9544,2020-10-30,10:39:0.350
TS_Auto_43,8.1380,3.8304,0.9048,2020-10-30,10:39:0.470
TS_Auto_43,8.1407,3.8377,0.8762,2020-10-30,10:39:0.650
TS_Auto_43,8.1457,3.8459,0.8421,2020-10-30,10:39:0.780
TS_Auto_43,8.1499,3.8530,0.8195,2020-10-30,10:39:0.930
TS_Auto_43,8.1566,3.8626,0.7854,2020-10-30,10:39:1.100
TS_Auto_43,8.1593,3.8663,0.7727,2020-10-30,10:39:1.250
TS_Auto_43,8.1644,3.8733,0.7464,2020-10-30,10:39:1.400
TS_Auto_43,8.1673,3.8766,0.7312,2020-10-30,10:39:1.540
TS_Auto_43,8.1742,3.8782,0.6923,2020-10-30,10:39:1.770
TS_Auto_43,8.1808,3.8719,0.6513,2020-10-30,10:39:1.890
TS_Auto_43,8.1833,3.8671,0.6343,2020-10-30,10:39:2.000
TS_Auto_43,8.1873,3.8579,0.6098,2020-10-30,10:39:2.200
TS_Auto_43,8.1938,3.8422,0.5795,2020-10-30,10:39:2.350
TS_Auto_43,8.2021,3.8163,0.5457,2020-10-30,10:39:2.520
TS_Auto_43,8.2115,3.7870,0.5120,2020-10-30,10:39:2.690
TS_Auto_43,8.2162,3.7741,0.4984,2020-10-30,10:39:2.790
TS_Auto_43,8.2238,3.7533,0.4781,2020-10-30,10:39:2.950
TS_Auto_43,8.2356,3.7239,0.4530,2020-10-30,10:39:3.100
TS_Auto_43,8.2418,3.7094,0.4423,2020-10-30,10:39:3.210
TS_Auto_43,8.2494,3.6859,0.4273,2020-10-30,10:39:3.340
TS_Auto_43,8.2547,3.6534,0.4080,2020-10-30,10:39:3.520
TS_Auto_43,8.2529,3.6090,0.3827,2020-10-30,10:39:3.690
TS_Auto_43,8.2489,3.5895,0.3709,2020-10-30,10:39:3.850
TS_Auto_43,8.2346,3.5338,0.3383,2020-10-30,10:39:4.020
TS_Auto_43,8.2242,3.5070,0.2999,2020-10-30,10:39:4.210
TS_Auto_43,8.2200,3.5029,0.2853,2020-10-30,10:39:4.350
TS_Auto_43,8.2137,3.5026,0.2651,2020-10-30,10:39:4.460
TS_Auto_43,8.2076,3.5113,0.2377,2020-10-30,10:39:4.580
TS_Auto_43,8.1997,3.5238,0.2100,2020-10-30,10:39:4.810
TS_Auto_43,8.1924,3.5349,0.1829,2020-10-30,10:39:4.920
TS_Auto_43,8.1850,3.5411,0.1503,2020-10-30,10:39:5.080
TS_Auto_43,8.1800,3.5425,0.1344,2020-10-30,10:39:5.220
TS_Auto_43,8.1682,3.5430,0.1104,2020-10-30,10:39:5.370
TS_Auto_43,8.1606,3.5426,0.0939,2020-10-30,10:39:5.490
TS_Auto_43,8.1508,3.5387,0.0613,2020-10-30,10:39:5.610
TS_Auto_43,8.1480,3.5352,0.0360,2020-10-30,10:39:5.770
TS_Auto_43,8.1481,3.5294,0.0130,2020-10-30,10:39:5.900
TS_Auto_43,8.1491,3.5188,-0.0184,2020-10-30,10:39:6.040
TS_Auto_43,8.1501,3.5125,-0.0345,2020-10-30,10:39:6.220
TS_Auto_43,8.1652,3.4900,-0.0951,2020-10-30,10:39:6.470
TS_Auto_43,8.1817,3.4816,-0.1183,2020-10-30,10:39:6.580
TS_Auto_43,8.2084,3.4717,-0.1533,2020-10-30,10:39:6.890
TS_Auto_43,8.2294,3.4626,-0.1636,2020-10-30,10:39:7.010
TS_Auto_43,8.2364,3.4588,-0.1676,2020-10-30,10:39:7.150
TS_Auto_43,8.2432,3.4544,-0.1715,2020-10-30,10:39:7.270
TS_Auto_43,8.2569,3.4456,-0.1839,2020-10-30,10:39:7.430
TS_Auto_43,8.2619,3.4412,-0.1890,2020-10-30,10:39:7.570
TS_Auto_43,8.2817,3.4260,-0.1972,2020-10-30,10:39:7.770
TS_Auto_43,8.2992,3.4010,-0.1973,2020-10-30,10:39:7.910
TS_Auto_43,8.3045,3.3895,-0.1984,2020-10-30,10:39:8.060
TS_Auto_43,8.3171,3.3709,-0.1992,2020-10-30,10:39:8.190
TS_Auto_43,8.3451,3.3380,-0.2008,2020-10-30,10:39:8.330
TS_Auto_43,8.3704,3.3128,-0.2068,2020-10-30,10:39:8.450
TS_Auto_43,8.4053,3.2906,-0.2138,2020-10-30,10:39:8.700
TS_Auto_43,8.4482,3.3069,-0.2261,2020-10-30,10:39:8.850
TS_Auto_43,8.4678,3.3324,-0.2306,2020-10-30,10:39:9.000
TS_Auto_43,8.5238,3.4186,-0.2424,2020-10-30,10:39:9.180
TS_Auto_43,8.5785,3.4929,-0.2524,2020-10-30,10:39:9.370
TS_Auto_43,8.6000,3.5209,-0.2572,2020-10-30,10:39:9.500
TS_Auto_43,8.6697,3.6136,-0.2775,2020-10-30,10:39:9.750
TS_Auto_43,8.7191,3.6589,-0.2844,2020-10-30,10:39:9.910
TS_Auto_43,8.7388,3.6729,-0.2851,2020-10-30,10:39:10.070
TS_Auto_43,8.7856,3.6998,-0.2854,2020-10-30,10:39:10.280
TS_Auto_43,8.8386,3.7165,-0.2879,2020-10-30,10:39:10.450
TS_Auto_43,8.8833,3.7225,-0.2897,2020-10-30,10:39:10.600
TS_Auto_43,8.9333,3.7267,-0.2956,2020-10-30,10:39:10.900
TS_Auto_43,8.9749,3.7283,-0.3011,2020-10-30,10:39:11.070
TS_Auto_43,9.0096,3.7307,-0.3035,2020-10-30,10:39:11.300
TS_Auto_43,9.0851,3.7199,-0.3159,2020-10-30,10:39:11.420
TS_Auto_43,9.1191,3.7131,-0.3206,2020-10-30,10:39:11.580
TS_Auto_43,9.1300,3.7109,-0.3224,2020-10-30,10:39:11.690
TS_Auto_43,9.1586,3.7060,-0.3257,2020-10-30,10:39:11.960
TS_Auto_43,9.1877,3.6878,-0.3302,2020-10-30,10:39:12.130
TS_Auto_43,9.1744,3.6902,-0.3292,2020-10-30,10:39:12.290
TS_Auto_43,9.1672,3.6911,-0.3283,2020-10-30,10:39:12.440
TS_Auto_43,9.1402,3.6873,-0.3286,2020-10-30,10:39:12.670
TS_Auto_43,9.1267,3.6852,-0.3280,2020-10-30,10:39:12.790
TS_Auto_43,9.0859,3.6803,-0.3286,2020-10-30,10:39:12.920
TS_Auto_43,9.0335,3.6681,-0.3329,2020-10-30,10:39:13.110
TS_Auto_43,9.0003,3.6605,-0.3349,2020-10-30,10:39:13.270
TS_Auto_43,8.9544,3.6496,-0.3342,2020-10-30,10:39:13.530
TS_Auto_43,8.9064,3.6364,-0.3377,2020-10-30,10:39:13.660
TS_Auto_43,8.8452,3.6186,-0.3418,2020-10-30,10:39:13.850
TS_Auto_43,8.8211,3.6127,-0.3435,2020-10-30,10:39:13.970
TS_Auto_43,8.7551,3.6025,-0.3499,2020-10-30,10:39:14.130
TS_Auto_43,8.6926,3.6055,-0.3565,2020-10-30,10:39:14.330
TS_Auto_43,8.6721,3.6094,-0.3583,2020-10-30,10:39:14.440
TS_Auto_43,8.6304,3.6347,-0.3687,2020-10-30,10:39:14.660
TS_Auto_43,8.6159,3.6580,-0.3748,2020-10-30,10:39:14.800
TS_Auto_43,8.6112,3.6738,-0.3773,2020-10-30,10:39:14.940
TS_Auto_43,8.6130,3.6852,-0.3824,2020-10-30,10:39:15.050
TS_Auto_43,8.6150,3.6883,-0.3836,2020-10-30,10:39:15.160
TS_Auto_43,8.6460,3.7019,-0.3881,2020-10-30,10:39:15.270
TS_Auto_43,8.6640,3.7026,-0.3897,2020-10-30,10:39:15.390
TS_Auto_43,8.6855,3.7022,-0.3915,2020-10-30,10:39:15.540
TS_Auto_43,8.7521,3.7029,-0.3983,2020-10-30,10:39:15.720
TS_Auto_43,8.7881,3.7018,-0.4034,2020-10-30,10:39:15.890
TS_Auto_43,8.8377,3.7002,-0.4118,2020-10-30,10:39:15.990
TS_Auto_43,8.9193,3.6994,-0.4246,2020-10-30,10:39:16.120
TS_Auto_43,8.9692,3.7010,-0.4377,2020-10-30,10:39:16.350
TS_Auto_43,8.9945,3.6989,-0.4498,2020-10-30,10:39:16.450
TS_Auto_43,9.0206,3.6985,-0.4706,2020-10-30,10:39:16.600
TS_Auto_43,9.0369,3.7042,-0.4851,2020-10-30,10:39:16.760
TS_Auto_43,9.0458,3.7078,-0.4946,2020-10-30,10:39:16.870
TS_Auto_43,9.0604,3.7002,-0.5016,2020-10-30,10:39:17.080
TS_Auto_43,9.0619,3.6925,-0.5041,2020-10-30,10:39:17.270
TS_Auto_43,9.0624,3.6930,-0.5050,2020-10-30,10:39:17.420
TS_Auto_43,9.0626,3.6929,-0.5051,2020-10-30,10:39:17.540
TS_Auto_43,9.0625,3.6926,-0.5054,2020-10-30,10:39:17.660
TS_Auto_43,9.0628,3.6925,-0.5058,2020-10-30,10:39:17.770
TS_Auto_43,9.0627,3.6924,-0.5059,2020-10-30,10:39:17.950
TS_Auto_43,9.0629,3.6925,-0.5060,2020-10-30,10:39:18.060
TS_Auto_43,9.0628,3.6925,-0.5061,2020-10-30,10:39:18.180
TS_Auto_43,9.0627,3.6925,-0.5060,2020-10-30,10:39:18.310
TS_Auto_43,9.0629,3.6924,-0.5060,2020-10-30,10:39:18.440
TS_Auto_43,9.0629,3.6925,-0.5061,2020-10-30,10:39:18.540
TS_Auto_43,9.0628,3.6925,-0.5061,2020-10-30,10:39:18.660
TS_Auto_43,9.0628,3.6925,-0.5061,2020-10-30,10:39:18.850
TS_Auto_43,9.0628,3.6925,-0.5061,2020-10-30,10:39:18.970
TS_Auto_43,9.0629,3.6925,-0.5061,2020-10-30,10:39:19.080
TS_Auto_43,9.0630,3.6925,-0.5061,2020-10-30,10:39:19.220
TS_Auto_43,9.0629,3.6925,-0.5061,2020-10-30,10:39:19.350
TS_Auto_43,9.0629,3.6926,-0.5061,2020-10-30,10:39:19.510
TS_Auto_43,9.0629,3.6925,-0.5063,2020-10-30,10:39:19.620
TS_Auto_43,9.0627,3.6925,-0.5063,2020-10-30,10:39:19.810
TS_Auto_43,9.0628,3.6924,-0.5065,2020-10-30,10:39:19.970
TS_Auto_43,9.0629,3.6923,-0.5065,2020-10-30,10:39:20.130
TS_Auto_43,9.0630,3.6924,-0.5066,2020-10-30,10:39:20.290
TS_Auto_43,9.0629,3.6924,-0.5066,2020-10-30,10:39:20.430
TS_Auto_43,9.0630,3.6923,-0.5068,2020-10-30,10:39:20.530
TS_Auto_43,9.0630,3.6922,-0.5069,2020-10-30,10:39:20.750
TS_Auto_43,9.0630,3.6922,-0.5070,2020-10-30,10:39:20.880
TS_Auto_43,9.0631,3.6921,-0.5071,2020-10-30,10:39:21.050
TS_Auto_43,9.0630,3.6922,-0.5070,2020-10-30,10:39:21.150
TS_Auto_43,9.0630,3.6922,-0.5071,2020-10-30,10:39:21.280
TS_Auto_43,9.0630,3.6921,-0.5072,2020-10-30,10:39:21.400
TS_Auto_43,9.0630,3.6921,-0.5072,2020-10-30,10:39:21.530
TS_Auto_43,9.0629,3.6921,-0.5072,2020-10-30,10:39:21.650
TS_Auto_43,9.0631,3.6921,-0.5072,2020-10-30,10:39:21.850
TS_Auto_43,9.0631,3.6921,-0.5072,2020-10-30,10:39:22.000
TS_Auto_43,9.0631,3.6920,-0.5072,2020-10-30,10:39:22.220
TS_Auto_43,9.0631,3.6920,-0.5072,2020-10-30,10:39:22.320
TS_Auto_43,9.0631,3.6920,-0.5073,2020-10-30,10:39:22.460
TS_Auto_43,9.0630,3.6921,-0.5073,2020-10-30,10:39:22.590
TS_Auto_43,9.0631,3.6921,-0.5073,2020-10-30,10:39:22.720
TS_Auto_43,9.0630,3.6921,-0.5073,2020-10-30,10:39:22.860
TS_Auto_43,9.0630,3.6920,-0.5073,2020-10-30,10:39:23.060
TS_Auto_43,9.0631,3.6920,-0.5073,2020-10-30,10:39:23.200
TS_Auto_43,9.0630,3.6920,-0.5073,2020-10-30,10:39:23.460
TS_Auto_43,9.0631,3.6920,-0.5073,2020-10-30,10:39:23.560
TS_Auto_43,9.0630,3.6921,-0.5073,2020-10-30,10:39:23.740
TS_Auto_43,9.0630,3.6920,-0.5074,2020-10-30,10:39:23.860
TS_Auto_43,9.0631,3.6920,-0.5073,2020-10-30,10:39:23.990
TS_Auto_43,9.0630,3.6920,-0.5073,2020-10-30,10:39:24.090
TS_Auto_43,9.0631,3.6920,-0.5074,2020-10-30,10:39:24.280
TS_Auto_43,9.0630,3.6920,-0.5074,2020-10-30,10:39:24.400
TS_Auto_43,9.0631,3.6920,-0.5074,2020-10-30,10:39:24.570
TS_Auto_43,9.0630,3.6920,-0.5074,2020-10-30,10:39:24.720
TS_Auto_43,9.0631,3.6920,-0.5074,2020-10-30,10:39:24.830
TS_Auto_43,9.0631,3.6920,-0.5075,2020-10-30,10:39:24.970
TS_Auto_43,9.0630,3.6920,-0.5074,2020-10-30,10:39:25.100
TS_Auto_43,9.0631,3.6920,-0.5074,2020-10-30,10:39:25.280
TS_Auto_43,9.0630,3.6920,-0.5074,2020-10-30,10:39:25.420
TS_Auto_43,9.0630,3.6920,-0.5074,2020-10-30,10:39:25.540
TS_Auto_43,9.0630,3.6920,-0.5074,2020-10-30,10:39:25.650
TS_Auto_43,9.0631,3.6920,-0.5075,2020-10-30,10:39:25.850
TS_Auto_43,9.0630,3.6920,-0.5074,2020-10-30,10:39:26.060
TS_Auto_43,9.0630,3.6920,-0.5074,2020-10-30,10:39:26.180
TS_Auto_43,9.0630,3.6920,-0.5074,2020-10-30,10:39:26.300
TS_Auto_43,9.0630,3.6920,-0.5074,2020-10-30,10:39:26.420
TS_Auto_43,9.0630,3.6920,-0.5074,2020-10-30,10:39:26.530
TS_Auto_43,9.0630,3.6920,-0.5074,2020-10-30,10:39:26.650
TS_Auto_43,9.0630,3.6920,-0.5074,2020-10-30,10:39:26.780
TS_Auto_43,9.0631,3.6920,-0.5074,2020-10-30,10:39:26.880
TS_Auto_43,9.0630,3.6920,-0.5074,2020-10-30,10:39:27.060
TS_Auto_43,9.0631,3.6919,-0.5075,2020-10-30,10:39:27.260
TS_Auto_43,9.0630,3.6920,-0.5074,2020-10-30,10:39:27.400
TS_Auto_43,9.0631,3.6920,-0.5074,2020-10-30,10:39:27.500
TS_Auto_43,9.0631,3.6920,-0.5075,2020-10-30,10:39:27.610
TS_Auto_43,9.0630,3.6920,-0.5074,2020-10-30,10:39:27.720
