点名,X坐标,Y坐标,H高程,日期,时间
TS_Auto_43,10.0403,3.0525,-0.5646,2020-10-30,10:44:11.130
TS_Auto_43,10.0403,3.0524,-0.5645,2020-10-30,10:44:11.240
TS_Auto_43,10.0405,3.0524,-0.5646,2020-10-30,10:44:11.370
TS_Auto_43,10.0402,3.0525,-0.5645,2020-10-30,10:44:11.480
TS_Auto_43,10.0403,3.0524,-0.5645,2020-10-30,10:44:11.640
TS_Auto_43,10.0403,3.0524,-0.5646,2020-10-30,10:44:11.860
TS_Auto_43,10.0402,3.0524,-0.5645,2020-10-30,10:44:11.960
TS_Auto_43,10.0402,3.0525,-0.5645,2020-10-30,10:44:12.070
TS_Auto_43,10.0401,3.0525,-0.5645,2020-10-30,10:44:12.270
TS_Auto_43,10.0403,3.0525,-0.5646,2020-10-30,10:44:12.390
TS_Auto_43,10.0404,3.0524,-0.5646,2020-10-30,10:44:12.530
TS_Auto_43,10.0404,3.0524,-0.5646,2020-10-30,10:44:12.710
TS_Auto_43,10.0403,3.0524,-0.5646,2020-10-30,10:44:12.850
TS_Auto_43,10.0403,3.0524,-0.5646,2020-10-30,10:44:12.980
TS_Auto_43,10.0402,3.0524,-0.5645,2020-10-30,10:44:13.110
TS_Auto_43,10.0403,3.0525,-0.5645,2020-10-30,10:44:13.230
TS_Auto_43,10.0405,3.0524,-0.5646,2020-10-30,10:44:13.470
TS_Auto_43,10.0402,3.0525,-0.5645,2020-10-30,10:44:13.630
TS_Auto_43,10.0402,3.0525,-0.5645,2020-10-30,10:44:13.760
TS_Auto_43,10.0403,3.0524,-0.5646,2020-10-30,10:44:14.080
TS_Auto_43,10.0401,3.0524,-0.5645,2020-10-30,10:44:14.230
TS_Auto_43,10.0404,3.0524,-0.5645,2020-10-30,10:44:14.340
TS_Auto_43,10.0404,3.0524,-0.5645,2020-10-30,10:44:14.560
TS_Auto_43,10.0402,3.0524,-0.5645,2020-10-30,10:44:14.690
TS_Auto_43,10.0403,3.0524,-0.5645,2020-10-30,10:44:14.810
TS_Auto_43,10.0403,3.0525,-0.5646,2020-10-30,10:44:14.960
TS_Auto_43,10.0402,3.0524,-0.5644,2020-10-30,10:44:15.090
TS_Auto_43,10.0403,3.0524,-0.5644,2020-10-30,10:44:15.230
TS_Auto_43,10.0402,3.0526,-0.5644,2020-10-30,10:44:15.360
TS_Auto_43,10.0402,3.0524,-0.5645,2020-10-30,10:44:15.590
TS_Auto_43,10.0401,3.0523,-0.5645,2020-10-30,10:44:15.700
TS_Auto_43,10.0401,3.0525,-0.5645,2020-10-30,10:44:15.810
TS_Auto_43,10.0400,3.0525,-0.5645,2020-10-30,10:44:15.930
TS_Auto_43,10.0400,3.0525,-0.5644,2020-10-30,10:44:16.030
TS_Auto_43,10.0401,3.0525,-0.5644,2020-10-30,10:44:16.190
TS_Auto_43,10.0402,3.0525,-0.5645,2020-10-30,10:44:16.480
TS_Auto_43,10.0401,3.0525,-0.5644,2020-10-30,10:44:16.610
TS_Auto_43,10.0401,3.0524,-0.5644,2020-10-30,10:44:16.760
TS_Auto_43,10.0400,3.0525,-0.5645,2020-10-30,10:44:16.870
TS_Auto_43,10.0401,3.0524,-0.5644,2020-10-30,10:44:17.010
TS_Auto_43,10.0402,3.0524,-0.5644,2020-10-30,10:44:17.180
TS_Auto_43,10.0401,3.0525,-0.5644,2020-10-30,10:44:17.280
TS_Auto_43,10.0402,3.0525,-0.5644,2020-10-30,10:44:17.380
TS_Auto_43,10.0402,3.0525,-0.5644,2020-10-30,10:44:17.490
TS_Auto_43,10.0401,3.0524,-0.5643,2020-10-30,10:44:17.720
TS_Auto_43,10.0402,3.0523,-0.5643,2020-10-30,10:44:17.880
TS_Auto_43,10.0401,3.0525,-0.5643,2020-10-30,10:44:18.060
TS_Auto_43,10.0403,3.0524,-0.5643,2020-10-30,10:44:18.210
TS_Auto_43,10.0402,3.0525,-0.5643,2020-10-30,10:44:18.350
TS_Auto_43,10.0402,3.0525,-0.5643,2020-10-30,10:44:18.590
TS_Auto_43,10.0401,3.0525,-0.5643,2020-10-30,10:44:18.700
TS_Auto_43,10.0403,3.0525,-0.5643,2020-10-30,10:44:18.840
TS_Auto_43,10.0403,3.0524,-0.5643,2020-10-30,10:44:19.020
TS_Auto_43,10.0403,3.0524,-0.5643,2020-10-30,10:44:19.400
TS_Auto_43,10.0404,3.0523,-0.5643,2020-10-30,10:44:19.500
TS_Auto_43,10.0401,3.0525,-0.5642,2020-10-30,10:44:19.650
TS_Auto_43,10.0402,3.0525,-0.5643,2020-10-30,10:44:19.850
TS_Auto_43,10.0404,3.0525,-0.5642,2020-10-30,10:44:20.010
TS_Auto_43,10.0403,3.0524,-0.5642,2020-10-30,10:44:20.180
TS_Auto_43,10.0402,3.0524,-0.5642,2020-10-30,10:44:20.350
TS_Auto_43,10.0402,3.0524,-0.5642,2020-10-30,10:44:20.450
TS_Auto_43,10.0403,3.0523,-0.5642,2020-10-30,10:44:20.650
TS_Auto_43,10.0400,3.0518,-0.5640,2020-10-30,10:44:20.840
TS_Auto_43,10.0401,3.0529,-0.5637,2020-10-30,10:44:20.980
TS_Auto_43,10.0404,3.0524,-0.5620,2020-10-30,10:44:21.200
TS_Auto_43,10.0391,3.0447,-0.5401,2020-10-30,10:44:21.320
TS_Auto_43,10.0391,3.0447,-0.5401,2020-10-30,10:44:21.480
TS_Auto_43,10.0603,3.0192,-0.4095,2020-10-30,10:44:21.620
TS_Auto_43,10.1040,2.9756,-0.2284,2020-10-30,10:44:21.810
TS_Auto_43,10.1457,2.9408,-0.1041,2020-10-30,10:44:21.930
TS_Auto_43,10.1841,2.9164,0.0009,2020-10-30,10:44:22.190
TS_Auto_43,10.2239,2.8939,0.1337,2020-10-30,10:44:22.380
TS_Auto_43,10.2409,2.8832,0.2238,2020-10-30,10:44:22.580
TS_Auto_43,10.2677,2.8688,0.3330,2020-10-30,10:44:22.710
TS_Auto_43,10.2825,2.8640,0.3772,2020-10-30,10:44:22.830
TS_Auto_43,10.3098,2.8568,0.4422,2020-10-30,10:44:22.940
TS_Auto_43,10.3749,2.8376,0.5758,2020-10-30,10:44:23.220
TS_Auto_43,10.4230,2.8175,0.6404,2020-10-30,10:44:23.480
TS_Auto_43,10.4449,2.8079,0.6497,2020-10-30,10:44:23.640
TS_Auto_43,10.5071,2.7863,0.6618,2020-10-30,10:44:23.750
TS_Auto_43,10.5734,2.7636,0.6664,2020-10-30,10:44:23.930
TS_Auto_43,10.6129,2.7495,0.6688,2020-10-30,10:44:24.110
TS_Auto_43,10.6635,2.7315,0.6722,2020-10-30,10:44:24.270
TS_Auto_43,10.6873,2.7227,0.6730,2020-10-30,10:44:24.530
TS_Auto_43,10.7582,2.7018,0.6748,2020-10-30,10:44:24.640
TS_Auto_43,10.7810,2.6971,0.6764,2020-10-30,10:44:24.770
TS_Auto_43,10.8063,2.6932,0.6798,2020-10-30,10:44:24.910
TS_Auto_43,10.8182,2.6951,0.6820,2020-10-30,10:44:25.050
TS_Auto_43,10.8356,2.7064,0.6885,2020-10-30,10:44:25.210
TS_Auto_43,10.8350,2.7161,0.6921,2020-10-30,10:44:25.360
TS_Auto_43,10.8313,2.7287,0.6964,2020-10-30,10:44:25.460
TS_Auto_43,10.8002,2.7624,0.7076,2020-10-30,10:44:25.640
TS_Auto_43,10.7815,2.7752,0.7102,2020-10-30,10:44:25.750
TS_Auto_43,10.7228,2.8069,0.7149,2020-10-30,10:44:25.930
TS_Auto_43,10.7228,2.8069,0.7149,2020-10-30,10:44:26.110
TS_Auto_43,10.6021,2.8534,0.7267,2020-10-30,10:44:26.230
TS_Auto_43,10.5611,2.8675,0.7319,2020-10-30,10:44:26.340
TS_Auto_43,10.5177,2.8853,0.7375,2020-10-30,10:44:26.550
TS_Auto_43,10.3530,2.9609,0.7691,2020-10-30,10:44:26.770
TS_Auto_43,10.2742,2.9948,0.7813,2020-10-30,10:44:26.930
TS_Auto_43,10.1744,3.0339,0.7963,2020-10-30,10:44:27.150
TS_Auto_43,10.1045,3.0627,0.8077,2020-10-30,10:44:27.310
TS_Auto_43,10.1045,3.0627,0.8077,2020-10-30,10:44:27.410
TS_Auto_43,10.0443,3.1052,0.8174,2020-10-30,10:44:27.540
TS_Auto_43,10.0014,3.1607,0.8244,2020-10-30,10:44:27.750
TS_Auto_43,9.9895,3.1863,0.8256,2020-10-30,10:44:27.900
TS_Auto_43,9.9689,3.2393,0.8237,2020-10-30,10:44:28.020
TS_Auto_43,9.9575,3.2669,0.8225,2020-10-30,10:44:28.130
TS_Auto_43,9.9413,3.3032,0.8211,2020-10-30,10:44:28.240
TS_Auto_43,9.9324,3.3249,0.8204,2020-10-30,10:44:28.350
TS_Auto_43,9.9125,3.4028,0.8183,2020-10-30,10:44:28.490
TS_Auto_43,9.9091,3.4299,0.8167,2020-10-30,10:44:28.640
TS_Auto_43,9.9063,3.4893,0.8119,2020-10-30,10:44:28.810
TS_Auto_43,9.9083,3.5375,0.8066,2020-10-30,10:44:28.920
TS_Auto_43,9.9102,3.5689,0.8028,2020-10-30,10:44:29.030
TS_Auto_43,9.9113,3.5943,0.7995,2020-10-30,10:44:29.140
TS_Auto_43,9.9125,3.6207,0.7942,2020-10-30,10:44:29.260
TS_Auto_43,9.9132,3.6301,0.7909,2020-10-30,10:44:29.380
TS_Auto_43,9.9127,3.6299,0.7891,2020-10-30,10:44:29.520
TS_Auto_43,9.9158,3.6018,0.7871,2020-10-30,10:44:29.850
TS_Auto_43,9.9192,3.5932,0.7872,2020-10-30,10:44:29.960
TS_Auto_43,9.9308,3.5716,0.7933,2020-10-30,10:44:30.090
TS_Auto_43,9.9342,3.5641,0.7989,2020-10-30,10:44:30.200
TS_Auto_43,9.9391,3.5561,0.8054,2020-10-30,10:44:30.310
TS_Auto_43,9.9467,3.5432,0.8158,2020-10-30,10:44:30.420
TS_Auto_43,9.9523,3.5342,0.8236,2020-10-30,10:44:30.580
TS_Auto_43,9.9708,3.4961,0.8536,2020-10-30,10:44:30.850
TS_Auto_43,9.9745,3.4579,0.8799,2020-10-30,10:44:31.110
TS_Auto_43,9.9691,3.4122,0.9081,2020-10-30,10:44:31.270
TS_Auto_43,9.9526,3.3652,0.9432,2020-10-30,10:44:31.410
TS_Auto_43,9.9448,3.3475,0.9577,2020-10-30,10:44:31.510
TS_Auto_43,9.9327,3.3205,0.9785,2020-10-30,10:44:31.640
TS_Auto_43,9.9182,3.2839,1.0032,2020-10-30,10:44:31.850
TS_Auto_43,9.9051,3.2415,1.0253,2020-10-30,10:44:32.010
TS_Auto_43,9.8990,3.2147,1.0408,2020-10-30,10:44:32.120
TS_Auto_43,9.8974,3.2000,1.0504,2020-10-30,10:44:32.220
TS_Auto_43,9.9003,3.1741,1.0769,2020-10-30,10:44:32.530
TS_Auto_43,9.9095,3.1530,1.1147,2020-10-30,10:44:32.640
TS_Auto_43,9.9253,3.1408,1.1462,2020-10-30,10:44:32.840
TS_Auto_43,9.9515,3.1346,1.1863,2020-10-30,10:44:33.000
TS_Auto_43,9.9771,3.1344,1.2251,2020-10-30,10:44:33.170
TS_Auto_43,10.0016,3.1394,1.2549,2020-10-30,10:44:33.280
TS_Auto_43,10.0211,3.1456,1.2753,2020-10-30,10:44:33.430
TS_Auto_43,10.0510,3.1556,1.3047,2020-10-30,10:44:33.540
TS_Auto_43,10.1012,3.1792,1.3448,2020-10-30,10:44:33.700
TS_Auto_43,10.1285,3.1914,1.3660,2020-10-30,10:44:33.830
TS_Auto_43,10.1924,3.2141,1.4207,2020-10-30,10:44:34.020
TS_Auto_43,10.2214,3.2230,1.4523,2020-10-30,10:44:34.130
TS_Auto_43,10.2463,3.2286,1.4987,2020-10-30,10:44:34.280
TS_Auto_43,10.2578,3.2310,1.5340,2020-10-30,10:44:34.440
TS_Auto_44,10.2604,3.2318,1.5458,2020-10-30,10:44:34.610
TS_Auto_44,10.2674,3.2390,1.6068,2020-10-30,10:44:34.730
TS_Auto_44,10.2598,3.2560,1.6877,2020-10-30,10:44:35.040
TS_Auto_44,10.2537,3.2666,1.7188,2020-10-30,10:44:35.180
TS_Auto_44,10.2409,3.2941,1.7697,2020-10-30,10:44:35.320
TS_Auto_44,10.2362,3.3086,1.7896,2020-10-30,10:44:35.440
TS_Auto_44,10.2324,3.3249,1.8094,2020-10-30,10:44:35.560
TS_Auto_44,10.2189,3.3941,1.8767,2020-10-30,10:44:35.860
TS_Auto_44,10.2057,3.4565,1.9220,2020-10-30,10:44:36.010
TS_Auto_44,10.1982,3.5052,1.9462,2020-10-30,10:44:36.130
TS_Auto_44,10.1915,3.5828,1.9764,2020-10-30,10:44:36.300
TS_Auto_44,10.1880,3.6478,1.9990,2020-10-30,10:44:36.460
TS_Auto_44,10.1844,3.7436,2.0297,2020-10-30,10:44:36.650
TS_Auto_44,10.1809,3.8641,2.0672,2020-10-30,10:44:36.850
TS_Auto_44,10.1803,3.9152,2.0826,2020-10-30,10:44:36.950
TS_Auto_44,10.1788,4.0102,2.1116,2020-10-30,10:44:37.100
TS_Auto_44,10.1763,4.1300,2.1486,2020-10-30,10:44:37.300
TS_Auto_44,10.1741,4.1975,2.1667,2020-10-30,10:44:37.440
TS_Auto_44,10.1719,4.3006,2.1967,2020-10-30,10:44:37.630
TS_Auto_44,10.1715,4.3434,2.2095,2020-10-30,10:44:37.740
TS_Auto_44,10.1712,4.4312,2.2329,2020-10-30,10:44:37.910
TS_Auto_44,10.1703,4.4757,2.2437,2020-10-30,10:44:38.080
TS_Auto_44,10.1673,4.5352,2.2594,2020-10-30,10:44:38.210
TS_Auto_44,10.1592,4.6015,2.2798,2020-10-30,10:44:38.350
TS_Auto_44,10.1498,4.6386,2.2952,2020-10-30,10:44:38.460
TS_Auto_44,10.1412,4.6574,2.3068,2020-10-30,10:44:38.610
TS_Auto_44,10.1176,4.6920,2.3421,2020-10-30,10:44:38.860
TS_Auto_44,10.0792,4.7435,2.3941,2020-10-30,10:44:39.020
TS_Auto_44,10.0691,4.7563,2.4061,2020-10-30,10:44:39.120
TS_Auto_44,10.0572,4.7667,2.4182,2020-10-30,10:44:39.230
TS_Auto_44,10.0367,4.7742,2.4356,2020-10-30,10:44:39.380
TS_Auto_44,10.0142,4.7728,2.4523,2020-10-30,10:44:39.490
TS_Auto_44,9.9831,4.7571,2.4761,2020-10-30,10:44:39.610
TS_Auto_44,9.9657,4.7424,2.4892,2020-10-30,10:44:39.730
TS_Auto_44,9.9481,4.7253,2.5017,2020-10-30,10:44:39.850
TS_Auto_44,9.9114,4.6826,2.5268,2020-10-30,10:44:40.080
TS_Auto_44,9.8516,4.6008,2.5650,2020-10-30,10:44:40.190
TS_Auto_44,9.8319,4.5722,2.5757,2020-10-30,10:44:40.300
TS_Auto_44,9.8019,4.5265,2.5911,2020-10-30,10:44:40.420
TS_Auto_44,9.7840,4.4992,2.6009,2020-10-30,10:44:40.610
TS_Auto_44,9.7614,4.4685,2.6152,2020-10-30,10:44:40.740
TS_Auto_44,9.7259,4.4156,2.6513,2020-10-30,10:44:41.000
TS_Auto_44,9.7239,4.4088,2.6597,2020-10-30,10:44:41.160
TS_Auto_44,9.7285,4.4047,2.6808,2020-10-30,10:44:41.360
TS_Auto_44,9.7543,4.4307,2.7155,2020-10-30,10:44:41.600
TS_Auto_44,9.7699,4.4508,2.7329,2020-10-30,10:44:41.730
TS_Auto_44,9.7808,4.4631,2.7457,2020-10-30,10:44:41.840
TS_Auto_44,9.7958,4.4798,2.7658,2020-10-30,10:44:41.960
TS_Auto_44,9.8142,4.4986,2.7935,2020-10-30,10:44:42.080
TS_Auto_44,9.8227,4.5067,2.8082,2020-10-30,10:44:42.220
TS_Auto_44,9.8336,4.5176,2.8301,2020-10-30,10:44:42.340
TS_Auto_44,9.8471,4.5342,2.8588,2020-10-30,10:44:42.500
TS_Auto_44,9.8599,4.5441,2.8813,2020-10-30,10:44:42.610
TS_Auto_44,9.8808,4.5516,2.9047,2020-10-30,10:44:42.720
TS_Auto_44,9.8886,4.5534,2.9120,2020-10-30,10:44:42.830
TS_Auto_44,9.9163,4.5573,2.9351,2020-10-30,10:44:42.970
TS_Auto_44,9.9636,4.5586,2.9664,2020-10-30,10:44:43.100
TS_Auto_44,9.9882,4.5585,2.9815,2020-10-30,10:44:43.210
TS_Auto_44,10.0275,4.5569,3.0040,2020-10-30,10:44:43.370
TS_Auto_44,10.0914,4.5534,3.0342,2020-10-30,10:44:43.570
TS_Auto_44,10.1449,4.5498,3.0566,2020-10-30,10:44:43.710
TS_Auto_44,10.1900,4.5459,3.0720,2020-10-30,10:44:43.850
TS_Auto_44,10.2607,4.5376,3.0916,2020-10-30,10:44:44.060
TS_Auto_44,10.3670,4.5232,3.1178,2020-10-30,10:44:44.220
TS_Auto_44,10.4131,4.5160,3.1279,2020-10-30,10:44:44.330
TS_Auto_44,10.5420,4.4922,3.1542,2020-10-30,10:44:44.500
TS_Auto_44,10.5948,4.4842,3.1648,2020-10-30,10:44:44.600
TS_Auto_44,10.6795,4.4771,3.1802,2020-10-30,10:44:44.710
TS_Auto_44,10.7397,4.4740,3.1911,2020-10-30,10:44:44.820
TS_Auto_44,10.7976,4.4701,3.2010,2020-10-30,10:44:44.970
TS_Auto_44,10.8936,4.4614,3.2167,2020-10-30,10:44:45.120
TS_Auto_44,11.0692,4.4403,3.2411,2020-10-30,10:44:45.230
TS_Auto_44,11.1528,4.4292,3.2507,2020-10-30,10:44:45.330
TS_Auto_44,11.2340,4.4173,3.2597,2020-10-30,10:44:45.440
TS_Auto_44,11.3668,4.3953,3.2730,2020-10-30,10:44:45.580
TS_Auto_44,11.4635,4.3783,3.2822,2020-10-30,10:44:45.720
TS_Auto_44,11.5571,4.3602,3.2903,2020-10-30,10:44:45.910
