x,y,z,speed,acceleration,curvature,curvature_change_rate,time,theta,gear,s,throttle,brake,steering
336865.079082, 3449257.79804, 14.8870889103, 1.99000000954, -0.252974872514, 0.0, 0.0, 1600653292.4619, -1.09357572559, 1, 103.50820003, 0.0, 0.0, 0.0
336865.087441, 3449257.78187, 14.8877973814, 1.99000000954, -0.0315006907371, 0.0, 0.0, 1600653292.4721, -1.09420934682, 1, 103.52810003, 0.0, 0.0, 0.0
336865.095723, 3449257.76566, 14.8885677356, 1.99000000954, 0.0247750653972, 0.0, 0.0, 1600653292.4820, -1.09479481043, 1, 103.54800003, 0.0, 0.0, 0.0
336865.103941, 3449257.74943, 14.8893608772, 1.99000000954, -0.158746672835, 0.0, 0.0, 1600653292.4918, -1.09531264239, 1, 103.56790003, 0.0, 0.0, 0.0
336865.112124, 3449257.73321, 14.890139676, 1.99000000954, -0.243719159715, 0.0, 0.0, 1600653292.5021, -1.09580655898, 1, 103.58780003, 0.0, 0.0, 0.0
336865.120266, 3449257.71699, 14.8908952652, 1.98000001907, -0.120298764357, 0.0, 0.0, 1600653292.5120, -1.09627716927, 1, 103.607600031, 0.0, 0.0, 0.0
336865.128356, 3449257.70076, 14.8916188982, 1.98000001907, -0.233674871064, 0.0, 0.0, 1600653292.5221, -1.09660913994, 1, 103.627400031, 0.0, 0.0, 0.0
336865.1364, 3449257.68453, 14.8923177006, 1.98000001907, -0.237911109782, 0.0, 0.0, 1600653292.5318, -1.09685724197, 1, 103.647200031, 0.0, 0.0, 0.0
336865.144411, 3449257.66831, 14.8929958872, 1.98000001907, -0.201346823207, 0.0, 0.0, 1600653292.5418, -1.09700927691, 1, 103.667000031, 0.0, 0.0, 0.0
336865.152399, 3449257.65211, 14.8936414043, 1.97000002861, -0.270803720313, 0.0, 0.0, 1600653292.5521, -1.09702477025, 1, 103.686700031, 0.0, 0.0, 0.0
336865.160367, 3449257.63592, 14.8942552034, 1.97000002861, -0.178399799213, 0.0, 0.0, 1600653292.5618, -1.09697243291, 1, 103.706400032, 0.0, 0.0, 0.0
336865.168325, 3449257.61975, 14.8948357891, 1.97000002861, -0.292476515723, 0.0, 0.0, 1600653292.5718, -1.0968266143, 1, 103.726100032, 0.0, 0.0, 0.0
336865.176288, 3449257.60361, 14.8953839146, 1.97000002861, -0.187945718087, 0.0, 0.0, 1600653292.5820, -1.09661083211, 1, 103.745800032, 0.0, 0.0, 0.0
336865.18427, 3449257.5875, 14.8959000249, 1.97000002861, -0.273589140421, 0.0, 0.0, 1600653292.5918, -1.0963201807, 1, 103.765500033, 0.0, 0.0, 0.0
336865.192193, 3449257.57115, 14.8960534994, 1.97000002861, -0.241527451143, 0.0, 0.0, 1600653292.6018, -1.09600426782, 1, 103.785200033, 0.0, 0.0, 0.0
336865.200159, 3449257.55484, 14.8961932069, 1.97000002861, -0.253124815617, 0.0, 0.0, 1600653292.6120, -1.0956882595, 1, 103.804900033, 0.0, 0.0, 0.0
336865.20817, 3449257.53859, 14.8963329214, 1.97000002861, -0.265768819972, 0.0, 0.0, 1600653292.6218, -1.0953666681, 1, 103.824600033, 0.0, 0.0, 0.0
336865.216225, 3449257.52238, 14.8964843882, 1.95000004768, -0.211700980943, 0.0, 0.0, 1600653292.6321, -1.0951267863, 1, 103.844100034, 0.0, 0.0, 0.0
336865.224323, 3449257.50623, 14.8966485022, 1.95000004768, -0.287730496966, 0.0, 0.0, 1600653292.6420, -1.09494796212, 1, 103.863600034, 0.0, 0.0, 0.0
336865.232461, 3449257.49012, 14.8968237187, 1.95000004768, -0.236669049297, 0.0, 0.0, 1600653292.6520, -1.09487323602, 1, 103.883100035, 0.0, 0.0, 0.0
336865.240635, 3449257.47406, 14.8970088316, 1.95000004768, -0.286627974971, 0.0, 0.0, 1600653292.6620, -1.09490071878, 1, 103.902600035, 0.0, 0.0, 0.0
336865.248844, 3449257.45805, 14.8971926843, 1.95000004768, -0.249299284057, 0.0, 0.0, 1600653292.6719, -1.09504031702, 1, 103.922100036, 0.0, 0.0, 0.0
336865.257083, 3449257.44208, 14.8973630819, 1.95000004768, -0.194901974637, 0.0, 0.0, 1600653292.6818, -1.09530098695, 1, 103.941600036, 0.0, 0.0, 0.0
336865.265348, 3449257.42614, 14.8975045382, 1.95000004768, -0.154619476742, 0.0, 0.0, 1600653292.6918, -1.09564986808, 1, 103.961100037, 0.0, 0.0, 0.0
336865.273638, 3449257.41023, 14.897605588, 1.95000004768, -0.0829853794217, 0.0, 0.0, 1600653292.7023, -1.09609839247, 1, 103.980600037, 0.0, 0.0, 0.0
336865.281947, 3449257.39433, 14.8976600876, 1.94000005722, -0.118097069243, 0.0, 0.0, 1600653292.7119, -1.09655322599, 1, 104.000000038, 0.0, 0.0, 0.0
336865.290261, 3449257.37845, 14.8976632171, 1.94000005722, -0.0948236723234, 0.0, 0.0, 1600653292.7218, -1.09703118644, 1, 104.019400038, 0.0, 0.0, 0.0
336865.298568, 3449257.36258, 14.8976364273, 1.94000005722, -0.134902787026, 0.0, 0.0, 1600653292.7319, -1.09741530652, 1, 104.038800039, 0.0, 0.0, 0.0
336865.30685, 3449257.3467, 14.8975736595, 1.94000005722, -0.142492763554, 0.0, 0.0, 1600653292.7419, -1.09778754311, 1, 104.058200039, 0.0, 0.0, 0.0
336865.315097, 3449257.33083, 14.8974820943, 1.92999994755, -0.0880163514328, 0.0, 0.0, 1600653292.7519, -1.0980460651, 1, 104.077500039, 3.0, 0.0, 0.0
336865.323297, 3449257.31494, 14.897366943, 1.92999994755, -0.129396152892, 0.0, 0.0, 1600653292.7620, -1.09818645511, 1, 104.096800038, 3.0, 0.0, 0.0
336865.331444, 3449257.29904, 14.8972214262, 1.92999994755, -0.173463262465, 0.0, 0.0, 1600653292.7721, -1.09824741165, 1, 104.116100038, 3.0, 0.0, 0.0
336865.339533, 3449257.28314, 14.8970476699, 1.92999994755, -0.16073705033, 0.0, 0.0, 1600653292.7821, -1.09820093708, 1, 104.135400037, 3.0, 0.0, 0.0
336865.347557, 3449257.26722, 14.8968671774, 1.90999996662, -0.268076135964, 0.0, 0.0, 1600653292.7919, -1.09805077822, 1, 104.154500037, 3.0, 0.0, 0.0
336865.355518, 3449257.25131, 14.896698863, 1.90999996662, -0.271144713896, 0.0, 0.0, 1600653292.8020, -1.09784046703, 1, 104.173600037, 3.0, 0.0, 0.0
336865.363415, 3449257.23539, 14.8965695402, 1.90999996662, -0.231830247566, 0.0, 0.0, 1600653292.8121, -1.09755408952, 1, 104.192700036, 3.0, 0.0, 0.0
336865.37124, 3449257.21946, 14.8964990159, 1.90999996662, -0.175685974102, 0.0, 0.0, 1600653292.8224, -1.09722524818, 1, 104.211800036, 3.0, 0.0, 0.0
336865.379268, 3449257.20364, 14.8973442319, 1.89999997616, -0.217735220625, 0.0, 0.0, 1600653292.8321, -1.0969578794, 1, 104.230800036, 0.0, 0.0, 0.0
336865.386942, 3449257.18768, 14.8974389929, 1.89999997616, -0.215372358205, 0.0, 0.0, 1600653292.8419, -1.09654891242, 1, 104.249800036, 0.0, 0.0, 0.0
336865.394555, 3449257.17172, 14.8976513092, 1.89999997616, -0.14674104455, 0.0, 0.0, 1600653292.8519, -1.09612841075, 1, 104.268800035, 0.0, 0.0, 0.0
336865.402123, 3449257.15575, 14.897990835, 1.89999997616, -0.143086312412, 0.0, 0.0, 1600653292.8618, -1.09575163751, 1, 104.287800035, 0.0, 0.0, 0.0
336865.409648, 3449257.13978, 14.8984466173, 1.89999997616, -0.19273386313, 0.0, 0.0, 1600653292.8722, -1.09543437441, 1, 104.306800035, 0.0, 0.0, 0.0
336865.41714, 3449257.12382, 14.8989860768, 1.89999997616, -0.193817342047, 0.0, 0.0, 1600653292.8820, -1.09516811577, 1, 104.325800035, 0.0, 0.0, 0.0
336865.424621, 3449257.10788, 14.8995695534, 1.89999997616, -0.229475252841, 0.0, 0.0, 1600653292.8918, -1.09499115795, 1, 104.344800034, 0.0, 0.0, 0.0
336865.432111, 3449257.09197, 14.9001640481, 1.89999997616, -0.230415627166, 0.0, 0.0, 1600653292.9019, -1.09492132755, 1, 104.363800034, 0.0, 0.0, 0.0
336865.439619, 3449257.07609, 14.9007431019, 1.88999998569, -0.268965069349, 0.0, 0.0, 1600653292.9119, -1.0949243807, 1, 104.382700034, 0.0, 0.0, 0.0
336865.447145, 3449257.06026, 14.90127957, 1.88999998569, -0.2698345123, 0.0, 0.0, 1600653292.9220, -1.09502084019, 1, 104.401600034, 0.0, 0.0, 0.0
336865.454692, 3449257.04446, 14.9017562795, 1.88999998569, -0.307475763572, 0.0, 0.0, 1600653292.9319, -1.09517219931, 1, 104.420500034, 0.0, 0.0, 0.0
336865.462265, 3449257.02872, 14.9021662023, 1.88999998569, -0.367468991182, 0.0, 0.0, 1600653292.9420, -1.09536286767, 1, 104.439400034, 0.0, 0.0, 0.0
336865.46987, 3449257.01303, 14.902505534, 1.87999999523, -0.326504980388, 0.0, 0.0, 1600653292.9521, -1.09563069427, 1, 104.458200034, 0.0, 0.0, 0.0
336865.477495, 3449256.99739, 14.9027810218, 1.87999999523, -0.332960032318, 0.0, 0.0, 1600653292.9619, -1.09587320753, 1, 104.477000033, 0.0, 0.0, 0.0
336865.485123, 3449256.98178, 14.903009081, 1.87999999523, -0.366429095151, 0.0, 0.0, 1600653292.9718, -1.09612099977, 1, 104.495800033, 0.0, 0.0, 0.0
336865.492742, 3449256.96621, 14.9032172645, 1.87999999523, -0.309961291502, 0.0, 0.0, 1600653292.9818, -1.09632009992, 1, 104.514600033, 0.0, 0.0, 0.0
336865.500345, 3449256.95066, 14.9034270969, 1.86000001431, -0.234149896172, 0.0, 0.0, 1600653292.9918, -1.09644861829, 1, 104.533200034, 0.0, 0.0, 0.0
336865.507933, 3449256.93513, 14.9036487298, 1.86000001431, -0.213077691007, 0.0, 0.0, 1600653293.0021, -1.0965462515, 1, 104.551800034, 0.0, 0.0, 0.0
336865.515502, 3449256.91962, 14.9038685595, 1.86000001431, -0.243914080288, 0.0, 0.0, 1600653293.0128, -1.09654388444, 1, 104.570400034, 0.0, 0.0, 0.0
336865.523052, 3449256.90412, 14.9040635042, 1.86000001431, -0.211708513195, 0.0, 0.0, 1600653293.0218, -1.09648359457, 1, 104.589000034, 0.0, 0.0, 0.0
336865.530586, 3449256.88863, 14.9042166484, 1.86000001431, -0.198240754701, 0.0, 0.0, 1600653293.0318, -1.09638968776, 1, 104.607600034, 0.0, 0.0, 0.0
336865.538113, 3449256.87317, 14.9043164967, 1.86000001431, -0.1961671731, 0.0, 0.0, 1600653293.0420, -1.09623578163, 1, 104.626200034, 0.0, 0.0, 0.0
336865.545634, 3449256.85771, 14.9043658774, 1.86000001431, -0.144758418206, 0.0, 0.0, 1600653293.0520, -1.09612562536, 1, 104.644800034, 0.0, 0.0, 0.0
336865.553147, 3449256.84228, 14.9043658286, 1.86000001431, -0.155826404135, 0.0, 0.0, 1600653293.0618, -1.09598061655, 1, 104.663400035, 0.0, 0.0, 0.0
336865.560655, 3449256.82685, 14.904325759, 1.86000001431, -0.131115984414, 0.0, 0.0, 1600653293.0718, -1.09584418096, 1, 104.682000035, 0.0, 0.0, 0.0
336865.568161, 3449256.81144, 14.9042633861, 1.86000001431, -0.170802979687, 0.0, 0.0, 1600653293.0824, -1.09572479278, 1, 104.700600035, 0.0, 0.0, 0.0
336865.576744, 3449256.79367, 14.9048027615, 1.86000001431, -0.122237371905, 0.0, 0.0, 1600653293.0920, -1.09565577634, 1, 104.719200035, 0.0, 0.0, 0.0
336865.584551, 3449256.77741, 14.9045839299, 1.86000001431, -0.151067918895, 0.0, 0.0, 1600653293.1019, -1.09558260354, 1, 104.737800035, 0.0, 0.0, 0.0
336865.592359, 3449256.76118, 14.9043748317, 1.85000002384, -0.19655712667, 0.0, 0.0, 1600653293.1119, -1.09551271507, 1, 104.756300035, 0.0, 0.0, 0.0
336865.600173, 3449256.74496, 14.9041805702, 1.85000002384, -0.124462661947, 0.0, 0.0, 1600653293.1221, -1.09551248131, 1, 104.774800036, 0.0, 0.0, 0.0
336865.608002, 3449256.72877, 14.9040042564, 1.85000002384, -0.23862420621, 0.0, 0.0, 1600653293.1320, -1.09550324601, 1, 104.793300036, 0.0, 0.0, 0.0
336865.61585, 3449256.71262, 14.9038473551, 1.85000002384, -0.169621850919, 0.0, 0.0, 1600653293.1420, -1.09555936827, 1, 104.811800036, 0.0, 0.0, 0.0
336865.623728, 3449256.6965, 14.9037111609, 1.84000003338, -0.164515171587, 0.0, 0.0, 1600653293.1518, -1.09567855777, 1, 104.830200036, 0.0, 0.0, 0.0
336865.631651, 3449256.68042, 14.903602204, 1.84000003338, -0.171170539214, 0.0, 0.0, 1600653293.1619, -1.09586103835, 1, 104.848600037, 0.0, 0.0, 0.0
336865.639609, 3449256.66437, 14.9035371312, 1.84000003338, -0.0832381323768, 0.0, 0.0, 1600653293.1720, -1.09607048824, 1, 104.867000037, 0.0, 0.0, 0.0
336865.647582, 3449256.64834, 14.9035191251, 1.84000003338, -0.067738100299, 0.0, 0.0, 1600653293.1819, -1.09627286844, 1, 104.885400037, 0.0, 0.0, 0.0
336865.655555, 3449256.63231, 14.9035411136, 1.83000004292, -0.03104190921, 0.0, 0.0, 1600653293.1919, -1.09645857025, 1, 104.903700038, 0.0, 0.0, 0.0
336865.663518, 3449256.61629, 14.9035682596, 1.83000004292, -0.0958539906671, 0.0, 0.0, 1600653293.2020, -1.09663954241, 1, 104.922000038, 0.0, 0.0, 0.0
336865.671455, 3449256.60027, 14.9035641927, 1.83000004292, -0.0719464952225, 0.0, 0.0, 1600653293.2122, -1.09675284028, 1, 104.940300039, 0.0, 0.0, 0.0
336865.679364, 3449256.58423, 14.9035073383, 1.83000004292, -0.109814123808, 0.0, 0.0, 1600653293.2220, -1.09685461871, 1, 104.958600039, 0.0, 0.0, 0.0
336865.68725, 3449256.56821, 14.9033786853, 1.83000004292, -0.207612095157, 0.0, 0.0, 1600653293.2321, -1.09697621677, 1, 104.97690004, 0.0, 0.0, 0.0
336865.695113, 3449256.55219, 14.9031657058, 1.82000005245, -0.196436673607, 0.0, 0.0, 1600653293.2420, -1.09709707494, 1, 104.99510004, 0.0, 0.0, 0.0
336865.702947, 3449256.53619, 14.9028620723, 1.82000005245, -0.319907875529, 0.0, 0.0, 1600653293.2520, -1.09723938104, 1, 105.013300041, 0.0, 0.0, 0.0
336865.710763, 3449256.52022, 14.9024757326, 1.82000005245, -0.318269739183, 0.0, 0.0, 1600653293.2619, -1.09743270244, 1, 105.031500041, 0.0, 0.0, 0.0
336865.718567, 3449256.50427, 14.9020220168, 1.82000005245, -0.377556952151, 0.0, 0.0, 1600653293.2719, -1.09767166373, 1, 105.049700042, 0.0, 0.0, 0.0
336865.72636, 3449256.48836, 14.9015266206, 1.82000005245, -0.250862949626, 0.0, 0.0, 1600653293.2820, -1.09795590637, 1, 105.067900042, 0.0, 0.0, 0.0
336865.734151, 3449256.47247, 14.9010133618, 1.82000005245, -0.293711057935, 0.0, 0.0, 1600653293.2920, -1.09822513969, 1, 105.086100043, 0.0, 0.0, 0.0
336865.741949, 3449256.45661, 14.9005016647, 1.80999994278, -0.161177899639, 0.0, 0.0, 1600653293.3020, -1.09854263157, 1, 105.104200042, 2.0, 0.0, 0.0
336865.749762, 3449256.44078, 14.9000135776, 1.80999994278, -0.112392648082, 0.0, 0.0, 1600653293.3120, -1.09885138546, 1, 105.122300042, 2.0, 0.0, 0.0
336865.757587, 3449256.42496, 14.8995564477, 1.80999994278, -0.0349097819293, 0.0, 0.0, 1600653293.3219, -1.09915320497, 1, 105.140400041, 2.0, 0.0, 0.0
336865.765434, 3449256.40914, 14.8991559017, 1.80999994278, 0.0709119885493, 0.0, 0.0, 1600653293.3319, -1.09940946785, 1, 105.15850004, 2.0, 0.0, 0.0
336865.773301, 3449256.39334, 14.8988070731, 1.80999994278, 0.0247877338125, 0.0, 0.0, 1600653293.3420, -1.0996191993, 1, 105.17660004, 2.0, 0.0, 0.0
336865.781177, 3449256.37753, 14.8985078437, 1.79999995232, 0.0349204979913, 0.0, 0.0, 1600653293.3520, -1.09976517674, 1, 105.194600039, 4.0, 0.0, 0.0
336865.78905, 3449256.36172, 14.8982611812, 1.79999995232, 0.0746191137797, 0.0, 0.0, 1600653293.3618, -1.09983875855, 1, 105.212600039, 4.0, 0.0, 0.0
336865.79691, 3449256.34589, 14.8980662821, 1.79999995232, 0.0676335400796, 0.0, 0.0, 1600653293.3719, -1.09983312644, 1, 105.230600038, 4.0, 0.0, 0.0
336865.804752, 3449256.33006, 14.8979237189, 1.79999995232, -0.021698806269, 0.0, 0.0, 1600653293.3821, -1.09974174337, 1, 105.248600038, 4.0, 0.0, 0.0
336865.812565, 3449256.31421, 14.8978302207, 1.78999996185, 5.22221115749e-05, 0.0, 0.0, 1600653293.3918, -1.09960790365, 1, 105.266500038, 4.0, 0.0, 0.0
336865.820339, 3449256.29835, 14.89777936, 1.78999996185, -0.122186470324, 0.0, 0.0, 1600653293.4019, -1.09940585981, 1, 105.284400037, 4.0, 0.0, 0.0
336865.828075, 3449256.28248, 14.8977683393, 1.78999996185, -0.133044091471, 0.0, 0.0, 1600653293.4119, -1.09919143856, 1, 105.302300037, 4.0, 0.0, 0.0
336865.83577, 3449256.26662, 14.8977941752, 1.78999996185, -0.213033819651, 0.0, 0.0, 1600653293.4222, -1.09896246506, 1, 105.320200036, 4.0, 0.0, 0.0
336865.843758, 3449256.25072, 14.8986523068, 1.78999996185, -0.219107556092, 0.0, 0.0, 1600653293.4321, -1.09882874174, 1, 105.338100036, 5.0, 0.0, 0.0
336865.851375, 3449256.23488, 14.8987283308, 1.78999996185, -0.303222657989, 0.0, 0.0, 1600653293.4418, -1.09872250253, 1, 105.356000036, 5.0, 0.0, 0.0
336865.858962, 3449256.21905, 14.8988297445, 1.78999996185, -0.187965474532, 0.0, 0.0, 1600653293.4518, -1.09870797662, 1, 105.373900035, 5.0, 0.0, 0.0
336865.866524, 3449256.20322, 14.8989534834, 1.78999996185, -0.0963448793018, 0.0, 0.0, 1600653293.4617, -1.0987499442, 1, 105.391800035, 5.0, 0.0, 0.0
336865.874056, 3449256.1874, 14.8990895415, 1.78999996185, -0.194374700152, 0.0, 0.0, 1600653293.4720, -1.09886651653, 1, 105.409700034, 7.0, 0.0, 0.0
336865.881558, 3449256.17158, 14.8992222265, 1.78999996185, -0.190717004684, 0.0, 0.0, 1600653293.4818, -1.09902500744, 1, 105.427600034, 7.0, 0.0, 0.0
336865.889046, 3449256.15577, 14.8993352011, 1.78999996185, -0.100695630471, 0.0, 0.0, 1600653293.4919, -1.09921368725, 1, 105.445500034, 7.0, 0.0, 0.0
336865.89653, 3449256.13997, 14.8994181595, 1.78999996185, 0.0101413437143, 0.0, 0.0, 1600653293.5019, -1.0994683586, 1, 105.463400033, 7.0, 0.0, 0.0
336865.903994, 3449256.12415, 14.8994758137, 1.77999997139, -0.0285615143504, 0.0, 0.0, 1600653293.5119, -1.09971147952, 1, 105.481200033, 9.0, 0.0, 0.0
336865.911436, 3449256.10833, 14.8994943676, 1.77999997139, -0.0149745989632, 0.0, 0.0, 1600653293.5220, -1.09996217978, 1, 105.499000033, 9.0, 0.0, 0.0
336865.918862, 3449256.09249, 14.8994594968, 1.77999997139, 0.042843135136, 0.0, 0.0, 1600653293.5319, -1.1001717493, 1, 105.516800032, 9.0, 0.0, 0.0
336865.926283, 3449256.07665, 14.8993689938, 1.77999997139, 0.0496196749399, 0.0, 0.0, 1600653293.5419, -1.10035924502, 1, 105.534600032, 9.0, 0.0, 0.0
336865.933706, 3449256.0608, 14.8992302401, 1.77999997139, 0.0300712950035, 0.0, 0.0, 1600653293.5519, -1.10053376538, 1, 105.552400032, 9.0, 0.0, 0.0
336865.941132, 3449256.04494, 14.8990614229, 1.77999997139, 0.149209007273, 0.0, 0.0, 1600653293.5617, -1.10063953535, 1, 105.570200032, 9.0, 0.0, 0.0
336865.94856, 3449256.02907, 14.8988915791, 1.77999997139, 0.183313480928, 0.0, 0.0, 1600653293.5719, -1.1007078667, 1, 105.588000031, 9.0, 0.0, 0.0
336865.955998, 3449256.01317, 14.8987428365, 1.77999997139, 0.294360940681, 0.0, 0.0, 1600653293.5819, -1.10074674039, 1, 105.605800031, 9.0, 0.0, 0.0
336865.963218, 3449255.99792, 14.8987730269, 1.76999998093, 0.238843645798, 0.0, 0.0, 1600653293.5921, -1.10071821922, 1, 105.623500031, 8.0, 0.0, 0.0
336865.970448, 3449255.98265, 14.8988553855, 1.76999998093, 0.347516961984, 0.0, 0.0, 1600653293.6021, -1.10067166478, 1, 105.641200031, 8.0, 0.0, 0.0
336865.977699, 3449255.96735, 14.8989862707, 1.76999998093, 0.264828895566, 0.0, 0.0, 1600653293.6119, -1.10059347722, 1, 105.65890003, 8.0, 0.0, 0.0
336865.984969, 3449255.95203, 14.8991535386, 1.76999998093, 0.237042685304, 0.0, 0.0, 1600653293.6219, -1.10053694381, 1, 105.67660003, 8.0, 0.0, 0.0
336865.992257, 3449255.9367, 14.8993452024, 1.76999998093, 0.170676576691, 0.0, 0.0, 1600653293.6321, -1.10048437918, 1, 105.69430003, 8.0, 0.0, 0.0
336865.999574, 3449255.92137, 14.8995436981, 1.76999998093, 0.116403996873, 0.0, 0.0, 1600653293.6417, -1.10047778087, 1, 105.71200003, 8.0, 0.0, 0.0
336866.006923, 3449255.90605, 14.8997277904, 1.76999998093, 0.0736797522651, 0.0, 0.0, 1600653293.6520, -1.10046749715, 1, 105.72970003, 8.0, 0.0, 0.0
336866.014301, 3449255.89072, 14.8998897043, 1.76999998093, 0.124847660335, 0.0, 0.0, 1600653293.6618, -1.10053395677, 1, 105.74740003, 8.0, 0.0, 0.0
336866.021713, 3449255.8754, 14.9000229828, 1.76999998093, 0.100125677122, 0.0, 0.0, 1600653293.6720, -1.10058955046, 1, 105.765100029, 8.0, 0.0, 0.0
336866.029164, 3449255.86009, 14.9001185561, 1.76999998093, 0.191327824934, 0.0, 0.0, 1600653293.6819, -1.10071537423, 1, 105.782800029, 8.0, 0.0, 0.0
336866.036657, 3449255.84477, 14.9001759543, 1.76999998093, 0.219034553975, 0.0, 0.0, 1600653293.6919, -1.10086056465, 1, 105.800500029, 8.0, 0.0, 0.0
336866.04419, 3449255.82944, 14.9001976522, 1.76999998093, 0.274336988251, 0.0, 0.0, 1600653293.7019, -1.10098330916, 1, 105.818200029, 8.0, 0.0, 0.0
336866.05176, 3449255.8141, 14.9001833658, 1.75999999046, 0.270684374567, 0.0, 0.0, 1600653293.7120, -1.10109530274, 1, 105.835800029, 8.0, 0.0, 0.0
336866.059354, 3449255.79873, 14.9001366582, 1.75999999046, 0.327106152405, 0.0, 0.0, 1600653293.7220, -1.10121242927, 1, 105.853400029, 8.0, 0.0, 0.0
336866.066968, 3449255.78334, 14.9000758996, 1.75999999046, 0.29154125855, 0.0, 0.0, 1600653293.7319, -1.10127699807, 1, 105.871000028, 8.0, 0.0, 0.0
336866.07459, 3449255.76793, 14.9000186744, 1.75999999046, 0.278534004456, 0.0, 0.0, 1600653293.7418, -1.1012895963, 1, 105.888600028, 8.0, 0.0, 0.0
336866.082204, 3449255.75248, 14.8999687938, 1.75, 0.176467676345, 0.0, 0.0, 1600653293.7519, -1.1012632098, 1, 105.906100028, 6.0, 0.0, 0.0
336866.089801, 3449255.73701, 14.8999253917, 1.75, 0.140813705615, 0.0, 0.0, 1600653293.7618, -1.10119358327, 1, 105.923600028, 6.0, 0.0, 0.0
336866.097377, 3449255.72152, 14.8998879255, 1.75, 0.106094329329, 0.0, 0.0, 1600653293.7718, -1.1011171007, 1, 105.941100028, 6.0, 0.0, 0.0
336866.104924, 3449255.706, 14.8998527433, 1.75, 0.0907619979201, 0.0, 0.0, 1600653293.7821, -1.10101571635, 1, 105.958600028, 6.0, 0.0, 0.0
336866.112433, 3449255.69045, 14.8998140142, 1.74000000954, 0.0388753851538, 0.0, 0.0, 1600653293.7919, -1.10091477514, 1, 105.976000028, 5.0, 0.0, 0.0
336866.119904, 3449255.67488, 14.8997681968, 1.74000000954, 0.0623296232085, 0.0, 0.0, 1600653293.8019, -1.10082501998, 1, 105.993400029, 5.0, 0.0, 0.0
336866.127334, 3449255.65928, 14.8997196919, 1.74000000954, 0.0568958310089, 0.0, 0.0, 1600653293.8118, -1.10075606564, 1, 106.010800029, 5.0, 0.0, 0.0
336866.134726, 3449255.64366, 14.8996816274, 1.74000000954, 0.0719824436564, 0.0, 0.0, 1600653293.8219, -1.10071348603, 1, 106.028200029, 5.0, 0.0, 0.0
336866.142098, 3449255.62802, 14.8996785381, 1.75, 0.0982597425735, 0.0, 0.0, 1600653293.8321, -1.10069229843, 1, 106.045700029, 5.0, 0.0, 0.0
336866.149464, 3449255.61236, 14.8997260243, 1.75, 0.159270138851, 0.0, 0.0, 1600653293.8417, -1.10070112919, 1, 106.063200029, 5.0, 0.0, 0.0
336866.15683, 3449255.59668, 14.8998290014, 1.75, 0.20839244766, 0.0, 0.0, 1600653293.8518, -1.10076457628, 1, 106.080700029, 5.0, 0.0, 0.0
336866.164208, 3449255.58098, 14.8999937278, 1.75, 0.284778318729, 0.0, 0.0, 1600653293.8618, -1.10080920275, 1, 106.098200029, 5.0, 0.0, 0.0
336866.171605, 3449255.56527, 14.9002065701, 1.75, 0.207885470537, 0.0, 0.0, 1600653293.8719, -1.10087401034, 1, 106.115700029, 5.0, 0.0, 0.0
336866.179032, 3449255.54954, 14.9004472599, 1.75, 0.272230054721, 0.0, 0.0, 1600653293.8820, -1.10094004372, 1, 106.133200029, 5.0, 0.0, 0.0
336866.186501, 3449255.53381, 14.9006900882, 1.75, 0.176836751003, 0.0, 0.0, 1600653293.8920, -1.10105016432, 1, 106.150700029, 5.0, 0.0, 0.0
336866.194022, 3449255.51808, 14.900908791, 1.75, 0.136709201259, 0.0, 0.0, 1600653293.9020, -1.10115881468, 1, 106.168200029, 5.0, 0.0, 0.0
336866.201607, 3449255.50238, 14.9011037229, 1.75, 0.0522354318499, 0.0, 0.0, 1600653293.9119, -1.10128433052, 1, 106.185700029, 8.0, 0.0, 0.0
336866.209264, 3449255.48671, 14.9012813967, 1.75, 0.0539569703558, 0.0, 0.0, 1600653293.9219, -1.10146263398, 1, 106.203200029, 8.0, 0.0, 0.0
336866.217, 3449255.47106, 14.9014624709, 1.75, 0.0816245010004, 0.0, 0.0, 1600653293.9318, -1.10170013567, 1, 106.220700029, 8.0, 0.0, 0.0
336866.224801, 3449255.45544, 14.9016298672, 1.75, 0.032422726262, 0.0, 0.0, 1600653293.9418, -1.10194761877, 1, 106.238200029, 8.0, 0.0, 0.0
336866.232651, 3449255.43983, 14.9017735293, 1.75999999046, 0.0648880093326, 0.0, 0.0, 1600653293.9521, -1.10223150179, 1, 106.255800029, 8.0, 0.0, 0.0
336866.240534, 3449255.42423, 14.9018918646, 1.75999999046, 0.128726342381, 0.0, 0.0, 1600653293.9619, -1.10250946732, 1, 106.273400029, 8.0, 0.0, 0.0
336866.24843, 3449255.40863, 14.9019804447, 1.75999999046, 0.14007380734, 0.0, 0.0, 1600653293.9720, -1.10277623248, 1, 106.291000028, 8.0, 0.0, 0.0
336866.256322, 3449255.393, 14.9020319288, 1.75999999046, 0.212165569464, 0.0, 0.0, 1600653293.9819, -1.10301363228, 1, 106.308600028, 8.0, 0.0, 0.0
336866.264189, 3449255.37733, 14.9020541837, 1.76999998093, 0.189308183084, 0.0, 0.0, 1600653293.9919, -1.10315347118, 1, 106.326300028, 8.0, 0.0, 0.0
336866.272017, 3449255.36162, 14.9020599047, 1.76999998093, 0.316128243506, 0.0, 0.0, 1600653294.0018, -1.10323077091, 1, 106.344000028, 8.0, 0.0, 0.0
