1564664525.51395	4000011.41144162	1194401.88684884	4806389.00100215	1564664525.51395	1564664525.51395	1564664525.51395	1564664525.51395
1564664525.57427	4000011.40831204	1194401.88591435	4806388.99721632	1564664525.57427	1564664525.57427	1564664525.57427	1564664525.57427
1564664525.61384	4000011.40768612	1194401.88572745	4806388.99645916	1564664525.61384	1564664525.61384	1564664525.61384	1564664525.61384
1564664525.66323	4000011.40768612	1194401.88572745	4806388.99645916	1564664525.66323	1564664525.66323	1564664525.66323	1564664525.66323
1564664525.71445	4000011.40643429	1194401.88535365	4806388.99494483	1564664525.71445	1564664525.71445	1564664525.71445	1564664525.71445
1564664525.77555	4000011.40330471	1194401.88441916	4806388.99115900	1564664525.77555	1564664525.77555	1564664525.77555	1564664525.77555
1564664525.81472	4000011.40393063	1194401.88460606	4806388.99191617	1564664525.81472	1564664525.81472	1564664525.81472	1564664525.81472
1564664525.86379	4000011.40455654	1194401.88479296	4806388.99267333	1564664525.86379	1564664525.86379	1564664525.86379	1564664525.86379
1564664525.91380	4000011.40330471	1194401.88441916	4806388.99115900	1564664525.91380	1564664525.91380	1564664525.91380	1564664525.91380
1564664525.97445	4000011.40080105	1194401.88367157	4806388.98813034	1564664525.97445	1564664525.97445	1564664525.97445	1564664525.97445
1564664526.01382	4000011.39892330	1194401.88311087	4806388.98585885	1564664526.01382	1564664526.01382	1564664526.01382	1564664526.01382
1564664526.06484	4000011.40080105	1194401.88367157	4806388.98813034	1564664526.06484	1564664526.06484	1564664526.06484	1564664526.06484
1564664526.11453	4000011.40142697	1194401.88385847	4806388.98888751	1564664526.11453	1564664526.11453	1564664526.11453	1564664526.11453
1564664526.17456	4000011.40017513	1194401.88348467	4806388.98737318	1564664526.17456	1564664526.17456	1564664526.17456	1564664526.17456
1564664526.21378	4000011.40142697	1194401.88385847	4806388.98888751	1564664526.21378	1564664526.21378	1564664526.21378	1564664526.21378
1564664526.26282	4000011.40080105	1194401.88367157	4806388.98813034	1564664526.26282	1564664526.26282	1564664526.26282	1564664526.26282
1564664526.31426	4000011.40142697	1194401.88385847	4806388.98888751	1564664526.31426	1564664526.31426	1564664526.31426	1564664526.31426
1564664526.38138	4000011.39767147	1194401.88273708	4806388.98434452	1564664526.38138	1564664526.38138	1564664526.38138	1564664526.38138
1564664526.41539	4000011.39078640	1194401.88068120	4806388.97601571	1564664526.41539	1564664526.41539	1564664526.41539	1564664526.41539
1564664526.46347	4000011.38890865	1194401.88012050	4806388.97374421	1564664526.46347	1564664526.46347	1564664526.46347	1564664526.46347
1564664526.51383	4000011.39078640	1194401.88068120	4806388.97601571	1564664526.51383	1564664526.51383	1564664526.51383	1564664526.51383
1564664526.57489	4000011.38703091	1194401.87955981	4806388.97147272	1564664526.57489	1564664526.57489	1564664526.57489	1564664526.57489
1564664526.61484	4000011.38452724	1194401.87881222	4806388.96844406	1564664526.61484	1564664526.61484	1564664526.61484	1564664526.61484
1564664526.66527	4000011.38139766	1194401.87787772	4806388.96465823	1564664526.66527	1564664526.66527	1564664526.66527	1564664526.66527
1564664526.71487	4000011.37826809	1194401.87694323	4806388.96087241	1564664526.71487	1564664526.71487	1564664526.71487	1564664526.71487
1564664526.77470	4000011.37451259	1194401.87582184	4806388.95632942	1564664526.77470	1564664526.77470	1564664526.77470	1564664526.77470
1564664526.81388	4000011.37451259	1194401.87582184	4806388.95632942	1564664526.81388	1564664526.81388	1564664526.81388	1564664526.81388
1564664526.86328	4000011.37513851	1194401.87600874	4806388.95708658	1564664526.86328	1564664526.86328	1564664526.86328	1564664526.86328
1564664526.91340	4000011.37200893	1194401.87507425	4806388.95330076	1564664526.91340	1564664526.91340	1564664526.91340	1564664526.91340
1564664526.97396	4000011.36762752	1194401.87376596	4806388.94800060	1564664526.97396	1564664526.97396	1564664526.97396	1564664526.97396
1564664527.01366	4000011.36762752	1194401.87376596	4806388.94800060	1564664527.01366	1564664527.01366	1564664527.01366	1564664527.01366
1564664527.06293	4000011.36387203	1194401.87264458	4806388.94345761	1564664527.06293	1564664527.06293	1564664527.06293	1564664527.06293
1564664527.11379	4000011.36262020	1194401.87227078	4806388.94194328	1564664527.11379	1564664527.11379	1564664527.11379	1564664527.11379
1564664527.17465	4000011.36011653	1194401.87152319	4806388.93891462	1564664527.17465	1564664527.17465	1564664527.17465	1564664527.17465
1564664527.21515	4000011.36262020	1194401.87227078	4806388.94194328	1564664527.21515	1564664527.21515	1564664527.21515	1564664527.21515
1564664527.26346	4000011.36074245	1194401.87171008	4806388.93967179	1564664527.26346	1564664527.26346	1564664527.26346	1564664527.26346
1564664527.31394	4000011.35698696	1194401.87058870	4806388.93512880	1564664527.31394	1564664527.31394	1564664527.31394	1564664527.31394
1564664527.38034	4000011.35510921	1194401.87002800	4806388.93285731	1564664527.38034	1564664527.38034	1564664527.38034	1564664527.38034
1564664527.41418	4000011.35510921	1194401.87002800	4806388.93285731	1564664527.41418	1564664527.41418	1564664527.41418	1564664527.41418
1564664527.46324	4000011.35698696	1194401.87058870	4806388.93512880	1564664527.46324	1564664527.46324	1564664527.46324	1564664527.46324
1564664527.51425	4000011.35448329	1194401.86984110	4806388.93210014	1564664527.51425	1564664527.51425	1564664527.51425	1564664527.51425
1564664527.57481	4000011.35323146	1194401.86946731	4806388.93058581	1564664527.57481	1564664527.57481	1564664527.57481	1564664527.57481
1564664527.61425	4000011.35573512	1194401.87021490	4806388.93361447	1564664527.61425	1564664527.61425	1564664527.61425	1564664527.61425
1564664527.66325	4000011.35323146	1194401.86946731	4806388.93058581	1564664527.66325	1564664527.66325	1564664527.66325	1564664527.66325
1564664527.71424	4000011.35135371	1194401.86890661	4806388.92831432	1564664527.71424	1564664527.71424	1564664527.71424	1564664527.71424
1564664527.77520	4000011.35072780	1194401.86871971	4806388.92755715	1564664527.77520	1564664527.77520	1564664527.77520	1564664527.77520
1564664527.81546	4000011.35197963	1194401.86909351	4806388.92907148	1564664527.81546	1564664527.81546	1564664527.81546	1564664527.81546
1564664527.86398	4000011.35135371	1194401.86890661	4806388.92831432	1564664527.86398	1564664527.86398	1564664527.86398	1564664527.86398
1564664527.91370	4000011.35010188	1194401.86853282	4806388.92679999	1564664527.91370	1564664527.91370	1564664527.91370	1564664527.91370
1564664527.97338	4000011.34697231	1194401.86759833	4806388.92301416	1564664527.97338	1564664527.97338	1564664527.97338	1564664527.97338
1564664528.01450	4000011.34697231	1194401.86759833	4806388.92301416	1564664528.01450	1564664528.01450	1564664528.01450	1564664528.01450
1564664528.06337	4000011.34509456	1194401.86703763	4806388.92074267	1564664528.06337	1564664528.06337	1564664528.06337	1564664528.06337
1564664528.11451	4000011.34384273	1194401.86666383	4806388.91922834	1564664528.11451	1564664528.11451	1564664528.11451	1564664528.11451
1564664528.17496	4000011.34196498	1194401.86610314	4806388.91695684	1564664528.17496	1564664528.17496	1564664528.17496	1564664528.17496
1564664528.21395	4000011.34133906	1194401.86591624	4806388.91619968	1564664528.21395	1564664528.21395	1564664528.21395	1564664528.21395
1564664528.26310	4000011.34196498	1194401.86610314	4806388.91695684	1564664528.26310	1564664528.26310	1564664528.26310	1564664528.26310
1564664528.31389	4000011.34071315	1194401.86572934	4806388.91544251	1564664528.31389	1564664528.31389	1564664528.31389	1564664528.31389
1564664528.38076	4000011.33946132	1194401.86535555	4806388.91392818	1564664528.38076	1564664528.38076	1564664528.38076	1564664528.38076
1564664528.41397	4000011.33946132	1194401.86535555	4806388.91392818	1564664528.41397	1564664528.41397	1564664528.41397	1564664528.41397
1564664528.46392	4000011.34008723	1194401.86554245	4806388.91468535	1564664528.46392	1564664528.46392	1564664528.46392	1564664528.46392
1564664528.51499	4000011.33946132	1194401.86535555	4806388.91392818	1564664528.51499	1564664528.51499	1564664528.51499	1564664528.51499
1564664528.57436	4000011.33570582	1194401.86423416	4806388.90938519	1564664528.57436	1564664528.57436	1564664528.57436	1564664528.57436
1564664528.61365	4000011.33570582	1194401.86423416	4806388.90938519	1564664528.61365	1564664528.61365	1564664528.61365	1564664528.61365
1564664528.66316	4000011.33570582	1194401.86423416	4806388.90938519	1564664528.66316	1564664528.66316	1564664528.66316	1564664528.66316
1564664528.71497	4000011.33320216	1194401.86348657	4806388.90635653	1564664528.71497	1564664528.71497	1564664528.71497	1564664528.71497
1564664528.77443	4000011.33132441	1194401.86292587	4806388.90408504	1564664528.77443	1564664528.77443	1564664528.77443	1564664528.77443
1564664528.81345	4000011.33069850	1194401.86273897	4806388.90332787	1564664528.81345	1564664528.81345	1564664528.81345	1564664528.81345
1564664528.86274	4000011.32819484	1194401.86199138	4806388.90029921	1564664528.86274	1564664528.86274	1564664528.86274	1564664528.86274
1564664528.91397	4000011.32882075	1194401.86217828	4806388.90105638	1564664528.91397	1564664528.91397	1564664528.91397	1564664528.91397
1564664528.97492	4000011.32443934	1194401.86086999	4806388.89575622	1564664528.97492	1564664528.97492	1564664528.97492	1564664528.97492
1564664529.01481	4000011.32381343	1194401.86068309	4806388.89499906	1564664529.01481	1564664529.01481	1564664529.01481	1564664529.01481
1564664529.06393	4000011.32381343	1194401.86068309	4806388.89499906	1564664529.06393	1564664529.06393	1564664529.06393	1564664529.06393
1564664529.11428	4000011.32318751	1194401.86049619	4806388.89424189	1564664529.11428	1564664529.11428	1564664529.11428	1564664529.11428
1564664529.17397	4000011.32193568	1194401.86012240	4806388.89272756	1564664529.17397	1564664529.17397	1564664529.17397	1564664529.17397
1564664529.21400	4000011.32005793	1194401.85956170	4806388.89045607	1564664529.21400	1564664529.21400	1564664529.21400	1564664529.21400
1564664529.26381	4000011.32068385	1194401.85974860	4806388.89121323	1564664529.26381	1564664529.26381	1564664529.26381	1564664529.26381
1564664529.31375	4000011.32318751	1194401.86049619	4806388.89424189	1564664529.31375	1564664529.31375	1564664529.31375	1564664529.31375
1564664529.38585	4000011.32256160	1194401.86030930	4806388.89348473	1564664529.38585	1564664529.38585	1564664529.38585	1564664529.38585
1564664529.41935	4000011.31943202	1194401.85937481	4806388.88969891	1564664529.41935	1564664529.41935	1564664529.41935	1564664529.41935
1564664529.46789	4000011.31880610	1194401.85918791	4806388.88894174	1564664529.46789	1564664529.46789	1564664529.46789	1564664529.46789
1564664529.51897	4000011.32130976	1194401.85993550	4806388.89197040	1564664529.51897	1564664529.51897	1564664529.51897	1564664529.51897
1564664529.57803	4000011.32005793	1194401.85956170	4806388.89045607	1564664529.57803	1564664529.57803	1564664529.57803	1564664529.57803
1564664529.61930	4000011.31692835	1194401.85862721	4806388.88667025	1564664529.61930	1564664529.61930	1564664529.61930	1564664529.61930
1564664529.66843	4000011.31880610	1194401.85918791	4806388.88894174	1564664529.66843	1564664529.66843	1564664529.66843	1564664529.66843
1564664529.72022	4000011.31818019	1194401.85900101	4806388.88818457	1564664529.72022	1564664529.72022	1564664529.72022	1564664529.72022
1564664529.78259	4000011.31567652	1194401.85825342	4806388.88515592	1564664529.78259	1564664529.78259	1564664529.78259	1564664529.78259
1564664529.82132	4000011.31567652	1194401.85825342	4806388.88515592	1564664529.82132	1564664529.82132	1564664529.82132	1564664529.82132
1564664529.86822	4000011.31379878	1194401.85769272	4806388.88288442	1564664529.86822	1564664529.86822	1564664529.86822	1564664529.86822
1564664529.91900	4000011.31630244	1194401.85844031	4806388.88591308	1564664529.91900	1564664529.91900	1564664529.91900	1564664529.91900
1564664529.97946	4000011.31505061	1194401.85806652	4806388.88439875	1564664529.97946	1564664529.97946	1564664529.97946	1564664529.97946
1564664530.01919	4000011.31317286	1194401.85750582	4806388.88212726	1564664530.01919	1564664530.01919	1564664530.01919	1564664530.01919
1564664530.06785	4000011.31317286	1194401.85750582	4806388.88212726	1564664530.06785	1564664530.06785	1564664530.06785	1564664530.06785
1564664530.11944	4000011.31755427	1194401.85881411	4806388.88742741	1564664530.11944	1564664530.11944	1564664530.11944	1564664530.11944
1564664530.17946	4000011.31630244	1194401.85844031	4806388.88591308	1564664530.17946	1564664530.17946	1564664530.17946	1564664530.17946
1564664530.21979	4000011.31567652	1194401.85825342	4806388.88515592	1564664530.21979	1564664530.21979	1564664530.21979	1564664530.21979
1564664530.26914	4000011.31505061	1194401.85806652	4806388.88439875	1564664530.26914	1564664530.26914	1564664530.26914	1564664530.26914
1564664530.31920	4000011.31567652	1194401.85825342	4806388.88515592	1564664530.31920	1564664530.31920	1564664530.31920	1564664530.31920
1564664530.38832	4000011.31505061	1194401.85806652	4806388.88439875	1564664530.38832	1564664530.38832	1564664530.38832	1564664530.38832
1564664530.41999	4000011.31818019	1194401.85900101	4806388.88818457	1564664530.41999	1564664530.41999	1564664530.41999	1564664530.41999
1564664530.46966	4000011.31692835	1194401.85862721	4806388.88667025	1564664530.46966	1564664530.46966	1564664530.46966	1564664530.46966
1564664530.52099	4000011.31818019	1194401.85900101	4806388.88818457	1564664530.52099	1564664530.52099	1564664530.52099	1564664530.52099
1564664530.58088	4000011.31755427	1194401.85881411	4806388.88742741	1564664530.58088	1564664530.58088	1564664530.58088	1564664530.58088
1564664530.61995	4000011.31692835	1194401.85862721	4806388.88667025	1564664530.61995	1564664530.61995	1564664530.61995	1564664530.61995
1564664530.66924	4000011.31880610	1194401.85918791	4806388.88894174	1564664530.66924	1564664530.66924	1564664530.66924	1564664530.66924
1564664530.72069	4000011.31755427	1194401.85881411	4806388.88742741	1564664530.72069	1564664530.72069	1564664530.72069	1564664530.72069
1564664530.78139	4000011.31755427	1194401.85881411	4806388.88742741	1564664530.78139	1564664530.78139	1564664530.78139	1564664530.78139
1564664530.81989	4000011.31692835	1194401.85862721	4806388.88667025	1564664530.81989	1564664530.81989	1564664530.81989	1564664530.81989
1564664530.86818	4000011.31755427	1194401.85881411	4806388.88742741	1564664530.86818	1564664530.86818	1564664530.86818	1564664530.86818
1564664530.91931	4000011.31818019	1194401.85900101	4806388.88818457	1564664530.91931	1564664530.91931	1564664530.91931	1564664530.91931
1564664530.97946	4000011.31630244	1194401.85844031	4806388.88591308	1564664530.97946	1564664530.97946	1564664530.97946	1564664530.97946
1564664531.01948	4000011.31442469	1194401.85787962	4806388.88364159	1564664531.01948	1564664531.01948	1564664531.01948	1564664531.01948
1564664531.06978	4000011.31442469	1194401.85787962	4806388.88364159	1564664531.06978	1564664531.06978	1564664531.06978	1564664531.06978
1564664531.11954	4000011.31567652	1194401.85825342	4806388.88515592	1564664531.11954	1564664531.11954	1564664531.11954	1564664531.11954
1564664531.17939	4000011.31379878	1194401.85769272	4806388.88288442	1564664531.17939	1564664531.17939	1564664531.17939	1564664531.17939
1564664531.22000	4000011.31192103	1194401.85713203	4806388.88061293	1564664531.22000	1564664531.22000	1564664531.22000	1564664531.22000
1564664531.26904	4000011.31379878	1194401.85769272	4806388.88288442	1564664531.26904	1564664531.26904	1564664531.26904	1564664531.26904
1564664531.31981	4000011.31630244	1194401.85844031	4806388.88591308	1564664531.31981	1564664531.31981	1564664531.31981	1564664531.31981
1564664531.38926	4000011.31505061	1194401.85806652	4806388.88439875	1564664531.38926	1564664531.38926	1564664531.38926	1564664531.38926
1564664531.41971	4000011.31567652	1194401.85825342	4806388.88515592	1564664531.41971	1564664531.41971	1564664531.41971	1564664531.41971
1564664531.46874	4000011.31317286	1194401.85750582	4806388.88212726	1564664531.46874	1564664531.46874	1564664531.46874	1564664531.46874
1564664531.51896	4000011.31317286	1194401.85750582	4806388.88212726	1564664531.51896	1564664531.51896	1564664531.51896	1564664531.51896
1564664531.57984	4000011.31254695	1194401.85731893	4806388.88137009	1564664531.57984	1564664531.57984	1564664531.57984	1564664531.57984
1564664531.61946	4000011.31442469	1194401.85787962	4806388.88364159	1564664531.61946	1564664531.61946	1564664531.61946	1564664531.61946
1564664531.66912	4000011.31317286	1194401.85750582	4806388.88212726	1564664531.66912	1564664531.66912	1564664531.66912	1564664531.66912
1564664531.72126	4000011.30941737	1194401.85638444	4806388.87758427	1564664531.72126	1564664531.72126	1564664531.72126	1564664531.72126
1564664531.78129	4000011.31004328	1194401.85657133	4806388.87834143	1564664531.78129	1564664531.78129	1564664531.78129	1564664531.78129
1564664531.82055	4000011.30816554	1194401.85601064	4806388.87606994	1564664531.82055	1564664531.82055	1564664531.82055	1564664531.82055
1564664531.86801	4000011.30753962	1194401.85582374	4806388.87531277	1564664531.86801	1564664531.86801	1564664531.86801	1564664531.86801
1564664531.91893	4000011.30753962	1194401.85582374	4806388.87531277	1564664531.91893	1564664531.91893	1564664531.91893	1564664531.91893
1564664531.97922	4000011.30753962	1194401.85582374	4806388.87531277	1564664531.97922	1564664531.97922	1564664531.97922	1564664531.97922
1564664532.01933	4000011.30628779	1194401.85544994	4806388.87379844	1564664532.01933	1564664532.01933	1564664532.01933	1564664532.01933
1564664532.06930	4000011.30503596	1194401.85507615	4806388.87228411	1564664532.06930	1564664532.06930	1564664532.06930	1564664532.06930
1564664532.11877	4000011.30566187	1194401.85526305	4806388.87304128	1564664532.11877	1564664532.11877	1564664532.11877	1564664532.11877
1564664532.17943	4000011.30503596	1194401.85507615	4806388.87228411	1564664532.17943	1564664532.17943	1564664532.17943	1564664532.17943
1564664532.21985	4000011.30065455	1194401.85376786	4806388.86698396	1564664532.21985	1564664532.21985	1564664532.21985	1564664532.21985
1564664532.26903	4000011.29815089	1194401.85302027	4806388.86395530	1564664532.26903	1564664532.26903	1564664532.26903	1564664532.26903
1564664532.31437	4000011.29877680	1194401.85320717	4806388.86471246	1564664532.31437	1564664532.31437	1564664532.31437	1564664532.31437
1564664532.38100	4000011.29815089	1194401.85302027	4806388.86395530	1564664532.38100	1564664532.38100	1564664532.38100	1564664532.38100
1564664532.41433	4000011.29627314	1194401.85245957	4806388.86168380	1564664532.41433	1564664532.41433	1564664532.41433	1564664532.41433
1564664532.46375	4000011.29877680	1194401.85320717	4806388.86471246	1564664532.46375	1564664532.46375	1564664532.46375	1564664532.46375
1564664532.51534	4000011.29815089	1194401.85302027	4806388.86395530	1564664532.51534	1564664532.51534	1564664532.51534	1564664532.51534
1564664532.57790	4000011.29627314	1194401.85245957	4806388.86168380	1564664532.57790	1564664532.57790	1564664532.57790	1564664532.57790
1564664532.61453	4000011.29940272	1194401.85339406	4806388.86546963	1564664532.61453	1564664532.61453	1564664532.61453	1564664532.61453
1564664532.66444	4000011.29752497	1194401.85283337	4806388.86319813	1564664532.66444	1564664532.66444	1564664532.66444	1564664532.66444
1564664532.71498	4000011.29752497	1194401.85283337	4806388.86319813	1564664532.71498	1564664532.71498	1564664532.71498	1564664532.71498
1564664532.77497	4000011.29689905	1194401.85264647	4806388.86244097	1564664532.77497	1564664532.77497	1564664532.77497	1564664532.77497
1564664532.81405	4000011.29502131	1194401.85208578	4806388.86016947	1564664532.81405	1564664532.81405	1564664532.81405	1564664532.81405
1564664532.86356	4000011.29376948	1194401.85171198	4806388.85865514	1564664532.86356	1564664532.86356	1564664532.86356	1564664532.86356
1564664532.91439	4000011.29689905	1194401.85264647	4806388.86244097	1564664532.91439	1564664532.91439	1564664532.91439	1564664532.91439
1564664532.97503	4000011.29752497	1194401.85283337	4806388.86319813	1564664532.97503	1564664532.97503	1564664532.97503	1564664532.97503
1564664533.01506	4000011.29564722	1194401.85227268	4806388.86092664	1564664533.01506	1564664533.01506	1564664533.01506	1564664533.01506
1564664533.06454	4000011.29689905	1194401.85264647	4806388.86244097	1564664533.06454	1564664533.06454	1564664533.06454	1564664533.06454
1564664533.11523	4000011.29815089	1194401.85302027	4806388.86395530	1564664533.11523	1564664533.11523	1564664533.11523	1564664533.11523
1564664533.17470	4000011.29752497	1194401.85283337	4806388.86319813	1564664533.17470	1564664533.17470	1564664533.17470	1564664533.17470
1564664533.21409	4000011.30065455	1194401.85376786	4806388.86698396	1564664533.21409	1564664533.21409	1564664533.21409	1564664533.21409
1564664533.26446	4000011.30190638	1194401.85414166	4806388.86849829	1564664533.26446	1564664533.26446	1564664533.26446	1564664533.26446
1564664533.31550	4000011.30065455	1194401.85376786	4806388.86698396	1564664533.31550	1564664533.31550	1564664533.31550	1564664533.31550
1564664533.38958	4000011.30002863	1194401.85358096	4806388.86622679	1564664533.38958	1564664533.38958	1564664533.38958	1564664533.38958
1564664533.41495	4000011.30190638	1194401.85414166	4806388.86849829	1564664533.41495	1564664533.41495	1564664533.41495	1564664533.41495
1564664533.46457	4000011.30441004	1194401.85488925	4806388.87152695	1564664533.46457	1564664533.46457	1564664533.46457	1564664533.46457
1564664533.51537	4000011.30128046	1194401.85395476	4806388.86774112	1564664533.51537	1564664533.51537	1564664533.51537	1564664533.51537
1564664533.57754	4000011.30190638	1194401.85414166	4806388.86849829	1564664533.57754	1564664533.57754	1564664533.57754	1564664533.57754
1564664533.61498	4000011.29940272	1194401.85339406	4806388.86546963	1564664533.61498	1564664533.61498	1564664533.61498	1564664533.61498
1564664533.66382	4000011.29940272	1194401.85339406	4806388.86546963	1564664533.66382	1564664533.66382	1564664533.66382	1564664533.66382
1564664533.71498	4000011.29940272	1194401.85339406	4806388.86546963	1564664533.71498	1564664533.71498	1564664533.71498	1564664533.71498
1564664533.77583	4000011.29940272	1194401.85339406	4806388.86546963	1564664533.77583	1564664533.77583	1564664533.77583	1564664533.77583
1564664533.81553	4000011.29877680	1194401.85320717	4806388.86471246	1564664533.81553	1564664533.81553	1564664533.81553	1564664533.81553
1564664533.86399	4000011.29940272	1194401.85339406	4806388.86546963	1564664533.86399	1564664533.86399	1564664533.86399	1564664533.86399
1564664533.91398	4000011.30190638	1194401.85414166	4806388.86849829	1564664533.91398	1564664533.91398	1564664533.91398	1564664533.91398
1564664533.97398	4000011.30065455	1194401.85376786	4806388.86698396	1564664533.97398	1564664533.97398	1564664533.97398	1564664533.97398
1564664534.01449	4000011.30065455	1194401.85376786	4806388.86698396	1564664534.01449	1564664534.01449	1564664534.01449	1564664534.01449
1564664534.06380	4000011.30190638	1194401.85414166	4806388.86849829	1564664534.06380	1564664534.06380	1564664534.06380	1564664534.06380
1564664534.11507	4000011.29940272	1194401.85339406	4806388.86546963	1564664534.11507	1564664534.11507	1564664534.11507	1564664534.11507
1564664534.17501	4000011.29752497	1194401.85283337	4806388.86319813	1564664534.17501	1564664534.17501	1564664534.17501	1564664534.17501
1564664534.21514	4000011.29815089	1194401.85302027	4806388.86395530	1564664534.21514	1564664534.21514	1564664534.21514	1564664534.21514
